step,true,pred,loss,error,abs_error
34,0.98537153,1.0956465,0.014942517504096031,-0.11027497,0.11027497
35,0.9595436,1.1086766,0.02732856757938862,-0.14913297,0.14913297
36,1.0611541,1.182673,0.018144989386200905,-0.12151885,0.12151885
37,0.9966976,1.1144284,0.01703137531876564,-0.1177308,0.1177308
38,0.9862497,1.1872495,0.04964332655072212,-0.20099986,0.20099986
39,1.1044769,1.1555269,0.00320227537304163,-0.051049948,0.051049948
40,1.1286752,1.1633828,0.0014801908982917666,-0.034707546,0.034707546
41,0.87236434,1.245531,0.1711098998785019,-0.37316662,0.37316662
42,0.93759537,1.1806626,0.07259762287139893,-0.24306726,0.24306726
43,1.0159461,1.0925385,0.007208418566733599,-0.076592326,0.076592326
44,1.0426153,1.2820677,0.07045436650514603,-0.23945236,0.23945236
45,1.0154597,1.238098,0.06090730056166649,-0.22263837,0.22263837
46,1.0857904,1.2017907,0.016534358263015747,-0.116000295,0.116000295
47,1.1453233,1.1555926,0.0001295821275562048,-0.010269284,0.010269284
48,1.2203649,1.1143982,0.01379773672670126,0.10596669,0.10596669
49,1.1074122,1.3116767,0.051269058138132095,-0.20426452,0.20426452
50,0.96476835,1.1463964,0.04053549841046333,-0.18162805,0.18162805
51,1.0348077,1.3757626,0.14284436404705048,-0.3409549,0.3409549
52,1.0406258,1.2528049,0.055319033563137054,-0.21217906,0.21217906
53,1.0973226,1.2476693,0.027775201946496964,-0.15034676,0.15034676
54,1.0814648,1.2644814,0.041157666593790054,-0.18301666,0.18301666
55,1.243579,1.3264115,0.008430835790932178,-0.082832456,0.082832456
56,0.98739195,1.2957653,0.11684853583574295,-0.30837333,0.30837333
57,1.0661451,1.2429104,0.038394033908843994,-0.17676532,0.17676532
58,1.2564013,1.2457882,0.00013840547762811184,0.010613084,0.010613084
59,0.95481366,1.294065,0.14142058789730072,-0.33925134,0.33925134
60,1.0194076,1.1786348,0.031153226271271706,-0.15922713,0.15922713
61,0.90112793,1.2297256,0.1326778084039688,-0.32859766,0.32859766
62,0.99372286,1.2977493,0.1135774478316307,-0.30402642,0.30402642
63,0.89657575,1.2901106,0.19029875099658966,-0.39353484,0.39353484
64,1.067556,1.077087,0.00011162264127051458,-0.009531021,0.009531021
65,0.9650914,1.2926241,0.13181926310062408,-0.3275327,0.3275327
66,0.84351856,1.2223467,0.1763411909341812,-0.3788281,0.3788281
67,1.0070388,1.2516035,0.07349484413862228,-0.24456465,0.24456465
68,0.92610735,1.1177851,0.04514534771442413,-0.19167775,0.19167775
69,0.9878263,0.9840808,1.7238113287021406e-05,0.0037454963,0.0037454963
70,0.7614369,1.1166091,0.15500563383102417,-0.35517222,0.35517222
71,0.8960098,1.0690718,0.036802101880311966,-0.17306197,0.17306197
72,0.9186618,0.9391473,0.0005156613187864423,-0.02048552,0.02048552
73,0.7804771,0.9617726,0.04038715362548828,-0.18129551,0.18129551
74,0.6777004,1.0150263,0.13981986045837402,-0.33732593,0.33732593
75,0.77953625,0.96708864,0.043222974985837936,-0.18755239,0.18755239
76,0.88592786,1.0162097,0.020856300368905067,-0.13028187,0.13028187
77,0.854465,0.9587087,0.013352693989872932,-0.104243696,0.104243696
78,0.6771353,0.9328797,0.08036771416664124,-0.2557444,0.2557444
79,0.56914115,0.8246897,0.08024468272924423,-0.25554854,0.25554854
80,0.6311847,0.8385049,0.05281443148851395,-0.20732021,0.20732021
81,0.6037063,0.84197754,0.06976097077131271,-0.23827124,0.23827124
82,0.6708667,0.6658917,3.041269701498095e-05,0.004975021,0.004975021
83,0.5908257,0.79290193,0.05017643794417381,-0.20207626,0.20207626
84,0.50055975,0.855048,0.15440915524959564,-0.35448825,0.35448825
85,0.66035116,0.68802786,0.0009412368526682258,-0.027676702,0.027676702
86,0.5375078,0.784711,0.0750892385840416,-0.24720323,0.24720323
87,0.54007334,0.7050079,0.03342665359377861,-0.16493458,0.16493458
88,0.2966521,0.6381347,0.14328691363334656,-0.3414826,0.3414826
89,0.1989228,0.49685714,0.10907129943370819,-0.29793435,0.29793435
90,0.2694019,0.44117802,0.03625725582242012,-0.17177612,0.17177612
91,0.33654818,0.57695836,0.07101908326148987,-0.24041018,0.24041018
92,0.41335458,0.5326643,0.017491264268755913,-0.11930972,0.11930972
93,0.092314035,0.40517384,0.12027323991060257,-0.3128598,0.3128598
94,0.45638108,0.5166387,0.004461625590920448,-0.060257614,0.060257614
95,0.28448248,0.43352398,0.027295056730508804,-0.1490415,0.1490415
96,0.37359455,0.3429652,0.0011527773458510637,0.030629367,0.030629367
97,0.11895391,0.35313445,0.067386195063591,-0.23418054,0.23418054
98,0.22780773,0.4081514,0.03996419161558151,-0.18034366,0.18034366
99,0.15573625,0.14325793,0.00019132925081066787,0.012478322,0.012478322
100,0.19874401,0.2608623,0.004741417709738016,-0.062118277,0.062118277
101,0.06335905,0.11364043,0.0031065887305885553,-0.050281376,0.050281376
102,0.1038672,0.15199833,0.002846566028892994,-0.048131123,0.048131123
103,0.1366582,0.22315383,0.00919300876557827,-0.08649562,0.08649562
104,-0.06865963,0.018996777,0.00944141112267971,-0.08765641,0.08765641
105,-0.00913119,0.13991182,0.02729559689760208,-0.14904301,0.14904301
106,-0.25174794,0.16739772,0.21587350964546204,-0.41914564,0.41914564
107,-0.022069989,-0.0818001,0.004383851308375597,0.059730113,0.059730113
108,0.07407421,-0.077958465,0.02840162254869938,0.15203267,0.15203267
109,-0.274582,-0.17276487,0.012738286517560482,-0.10181713,0.10181713
110,-0.18765983,-0.21756354,0.0010988011490553617,0.02990371,0.02990371
111,-0.11845744,-0.21663752,0.011844482272863388,0.098180085,0.098180085
112,-0.23091295,-0.21335247,0.00037891752435825765,-0.017560482,0.017560482
113,-0.24462542,-0.19913438,0.0025428542867302895,-0.04549104,0.04549104
114,-0.32681522,-0.27294782,0.0035655079409480095,-0.0538674,0.0538674
115,-0.3565791,-0.22400865,0.021595478057861328,-0.13257045,0.13257045
116,-0.34792176,-0.2739831,0.006717582233250141,-0.07393867,0.07393867
117,-0.3599867,-0.41853312,0.004211822059005499,0.058546424,0.058546424
118,-0.5065875,-0.45523927,0.0032398244366049767,-0.05134824,0.05134824
119,-0.4187003,-0.44632158,0.0009374699438922107,0.02762127,0.02762127
120,-0.2782438,-0.6083358,0.13388733565807343,0.33009198,0.33009198
121,-0.49933538,-0.44490418,0.0036405327264219522,-0.0544312,0.0544312
122,-0.6027815,-0.619886,0.0003594906011130661,0.017104506,0.017104506
123,-0.51512635,-0.55711555,0.0021664341911673546,0.041989207,0.041989207
124,-0.59165734,-0.6318415,0.0019841769244521856,0.04018414,0.04018414
125,-0.67351407,-0.5251602,0.027043741196393967,-0.14835387,0.14835387
126,-0.5445109,-0.6152273,0.0061448244377970695,0.07071638,0.07071638
127,-0.64746207,-0.5985145,0.0029439551290124655,-0.048947573,0.048947573
128,-0.6561652,-0.6382858,0.00039280304918065667,-0.017879367,0.017879367
129,-0.5948624,-0.6153324,0.0005148819764144719,0.020470023,0.020470023
130,-0.7792843,-0.60954046,0.03540443256497383,-0.16974384,0.16974384
131,-0.81513685,-0.7263456,0.009687439538538456,-0.08879125,0.08879125
132,-0.5881588,-0.7959004,0.05302933603525162,0.20774162,0.20774162
133,-0.861852,-0.728664,0.021797144785523415,-0.13318801,0.13318801
134,-0.7792199,-0.8342152,0.0037163752131164074,0.0549953,0.0549953
135,-0.8735855,-0.79857284,0.006914145313203335,-0.075012684,0.075012684
136,-0.7535365,-0.810965,0.004052507691085339,0.05742848,0.05742848
137,-0.67271644,-0.8367714,0.03307109698653221,0.16405499,0.16405499
138,-0.71417254,-0.8100472,0.011294747702777386,0.09587467,0.09587467
139,-0.49539474,-0.8127218,0.12373243272304535,0.31732705,0.31732705
140,-0.6343642,-0.8019704,0.034518301486968994,0.16760623,0.16760623
141,-0.84394985,-0.8503043,4.9617341574048623e-05,0.006354451,0.006354451
142,-0.877628,-0.8489416,0.0010111585725098848,-0.028686404,0.028686404
143,-0.49365756,-0.83951765,0.1469840556383133,0.3458601,0.3458601
144,-0.6637928,-0.85684067,0.04579303413629532,0.19304788,0.19304788
145,-0.7161599,-0.71753377,2.319583472853992e-06,0.0013738871,0.0013738871
146,-0.7719837,-0.8598725,0.009491534903645515,0.08788884,0.08788884
147,-0.7558151,-0.75967807,1.83365245902678e-05,0.003862977,0.003862977
148,-0.9343985,-0.75741,0.03849102929234505,-0.17698848,0.17698848
149,-0.77283484,-0.85337,0.00796966440975666,0.08053517,0.08053517
150,-0.7830835,-0.9013267,0.017179975286126137,0.11824322,0.11824322
151,-0.88160306,-0.86072975,0.0005353692104108632,-0.020873308,0.020873308
152,-0.8453322,-0.79790276,0.0027641798369586468,-0.047429442,0.047429442
153,-0.63955146,-0.887054,0.07527115195989609,0.24750257,0.24750257
154,-0.802465,-0.81744987,0.00027591674006544054,0.014984846,0.014984846
155,-0.58098537,-0.8249226,0.07311824709177017,0.24393725,0.24393725
156,-0.95958847,-0.9206452,0.0018635232700034976,-0.03894329,0.03894329
157,-0.83439916,-0.87803227,0.0023393805604428053,0.043633103,0.043633103
158,-0.9328105,-0.79087573,0.02475409023463726,-0.14193475,0.14193475
159,-0.8941341,-0.8220826,0.0063790432177484035,-0.072051525,0.072051525
160,-0.8503149,-0.8802603,0.0011018618242815137,0.029945374,0.029945374
161,-0.7294391,-0.8215895,0.010434322990477085,0.09215045,0.09215045
162,-0.7269147,-0.8605693,0.02195010893046856,0.1336546,0.1336546
163,-0.8132834,-0.9392074,0.019484343007206917,0.12592399,0.12592399
164,-0.95899886,-0.8378543,0.018033349886536598,-0.12114453,0.12114453
165,-0.5783989,-0.8721177,0.10600660741329193,0.2937188,0.2937188
166,-0.743756,-0.9270696,0.04129130020737648,0.18331361,0.18331361
167,-0.81486005,-0.82939583,0.0002596263075247407,0.014535785,0.014535785
168,-0.6628075,-0.82791275,0.033495839685201645,0.16510522,0.16510522
169,-0.65592295,-0.67395705,0.0003996321465820074,0.0180341,0.0180341
170,-0.69367975,-0.84533495,0.02826077677309513,0.1516552,0.1516552
171,-0.6305627,-0.81750196,0.04294080287218094,0.18693924,0.18693924
172,-0.74386543,-0.73545116,8.699615864316002e-05,-0.0084142685,0.0084142685
173,-0.5342456,-0.80926555,0.09293895959854126,0.27501994,0.27501994
174,-0.6907137,-0.7502269,0.004352064803242683,0.05951321,0.05951321
175,-0.6312799,-0.71810156,0.009262444451451302,0.086821675,0.086821675
176,-0.48443738,-0.78715354,0.1126006469130516,0.30271617,0.30271617
177,-0.4064109,-0.72132474,0.12185769528150558,0.31491384,0.31491384
178,-0.34461257,-0.58498365,0.0709960088133812,0.24037108,0.24037108
179,-0.37289003,-0.61770844,0.07364746183156967,0.24481842,0.24481842
180,-0.4850599,-0.6308368,0.026112399995326996,0.1457769,0.1457769
181,-0.57985216,-0.6592507,0.007746297400444746,0.07939851,0.07939851
182,-0.25726703,-0.55005044,0.10533249378204346,0.2927834,0.2927834
183,-0.23167261,-0.5555719,0.12891089916229248,0.3238993,0.3238993
184,-0.40587792,-0.6293375,0.061357494443655014,0.22345957,0.22345957
185,-0.21549484,-0.5272004,0.1193874180316925,0.31170556,0.31170556
186,-0.30879137,-0.5706977,0.08428718149662018,0.26190636,0.26190636
187,-0.092467815,-0.4726751,0.1776275485754013,0.3802073,0.3802073
188,-0.2602056,-0.44590613,0.04237361252307892,0.18570054,0.18570054
189,0.02387661,-0.45382825,0.2804068624973297,0.47770485,0.47770485
190,-0.059839692,-0.3192173,0.08266741782426834,0.2593776,0.2593776
191,0.077593505,-0.34188506,0.21621651947498322,0.41947857,0.41947857
192,-0.111552,-0.43225852,0.12638193368911743,0.32070652,0.32070652
193,0.012957695,-0.37167105,0.1817828118801117,0.38462874,0.38462874
194,-0.08627108,-0.2628307,0.03830471634864807,0.17655963,0.17655963
195,0.13376667,-0.08051577,0.05642123520374298,0.21428244,0.21428244
196,0.17842217,-0.24222377,0.21742169559001923,0.42064595,0.42064595
197,0.36773816,-0.092060894,0.2597798705101013,0.45979905,0.45979905
198,0.21605057,-0.11510849,0.13475431501865387,0.33115906,0.33115906
199,0.28028363,-0.096059054,0.17403487861156464,0.37634268,0.37634268
200,0.20095755,-0.043650623,0.07352099567651749,0.24460818,0.24460818
201,0.34240445,0.20954551,0.021689575165510178,0.13285895,0.13285895
202,0.29048273,0.14358072,0.026517024263739586,0.14690201,0.14690201
203,0.38016197,0.10047361,0.09612097591161728,0.27968836,0.27968836
204,0.4259495,0.46315527,0.0017009436851367354,-0.037205756,0.037205756
205,0.41292706,0.22567797,0.04308328777551651,0.1872491,0.1872491
206,0.49376953,0.20201594,0.10459281504154205,0.2917536,0.2917536
207,0.48884225,0.4908458,4.932524007017491e-06,-0.0020035505,0.0020035505
208,0.52679765,0.40651256,0.017778407782316208,0.120285094,0.120285094
209,0.7102632,0.5715818,0.023632291704416275,0.13868141,0.13868141
210,0.6573183,0.5355181,0.018229104578495026,0.121800184,0.121800184
211,0.7109478,0.53644913,0.037415679544210434,0.17449868,0.17449868
212,0.5661917,0.7035755,0.02319212257862091,-0.13738382,0.13738382
213,0.7891019,0.8346291,0.0025468955282121897,-0.04552722,0.04552722
214,0.83372504,0.91048366,0.0072397468611598015,-0.07675862,0.07675862
215,0.7738119,0.53605914,0.06945771723985672,0.23775274,0.23775274
216,1.054096,1.013836,0.0019916605670005083,0.040259957,0.040259957
217,0.647554,0.7131102,0.005280766170471907,-0.06555623,0.06555623
218,0.9846905,0.8237999,0.03180757537484169,0.16089058,0.16089058
219,1.006166,0.89432037,0.015371184796094894,0.11184561,0.11184561
220,1.0164968,1.067504,0.0031969347037374973,-0.05100727,0.05100727
221,1.0062052,1.1092519,0.013047820888459682,-0.103046656,0.103046656
222,1.0686661,1.1435351,0.006887694820761681,-0.07486904,0.07486904
223,1.1241801,1.1959506,0.006329392548650503,-0.07177055,0.07177055
224,0.9872746,1.235778,0.0758812353014946,-0.24850339,0.24850339
225,1.1110113,1.294635,0.041431162506341934,-0.18362379,0.18362379
226,1.0827123,1.2699125,0.0430607944726944,-0.18720019,0.18720019
227,1.0103437,1.3592379,0.14957430958747864,-0.34889424,0.34889424
228,1.208844,1.3566883,0.026858292520046234,-0.14784431,0.14784431
229,1.0968368,1.3427403,0.07430168986320496,-0.24590349,0.24590349
230,1.0183861,1.4579023,0.2373664677143097,-0.4395162,0.4395162
231,1.1279309,1.2794337,0.028203990310430527,-0.15150285,0.15150285
232,1.1144143,1.4184233,0.1135643869638443,-0.30400896,0.30400896
233,1.3084313,1.4265381,0.017140371724963188,-0.11810684,0.11810684
234,1.231026,1.4910213,0.08306151628494263,-0.25999522,0.25999522
235,1.3629432,1.3688912,4.3473792175063863e-05,-0.0059480667,0.0059480667
236,1.1659545,1.4568167,0.10395469516515732,-0.2908622,0.2908622
237,1.326874,1.4025238,0.007032086607068777,-0.07564974,0.07564974
238,1.5292438,1.6752554,0.026196572929620743,-0.14601159,0.14601159
239,1.2857242,1.5709937,0.09999541938304901,-0.2852695,0.2852695
240,1.3401781,1.5131716,0.03677297383546829,-0.17299342,0.17299342
241,1.3263484,1.6776266,0.15162530541419983,-0.3512782,0.3512782
242,1.1169026,1.4873867,0.16865874826908112,-0.3704841,0.3704841
243,1.3189732,1.5236067,0.05145444720983505,-0.20463347,0.20463347
244,1.2915239,1.3222413,0.0011594097595661879,-0.030717373,0.030717373
245,1.2346325,1.4737986,0.07028607279062271,-0.23916614,0.23916614
246,1.1712097,1.6272222,0.2555188238620758,-0.4560125,0.4560125
247,1.3273287,1.5996048,0.0910937562584877,-0.27227616,0.27227616
248,1.1583496,1.4425343,0.09923633933067322,-0.2841847,0.2841847
249,1.4659863,1.4959545,0.001103556016460061,-0.029968262,0.029968262
250,1.2604698,1.584433,0.1289616972208023,-0.32396317,0.32396317
251,1.1225772,1.5853086,0.26310381293296814,-0.46273136,0.46273136
252,1.1888094,1.3187879,0.020759299397468567,-0.12997854,0.12997854
253,1.2071617,1.5013595,0.10635270923376083,-0.2941978,0.2941978
254,1.4704599,1.573204,0.012971296906471252,-0.1027441,0.1027441
255,1.134505,1.4135152,0.09565543383359909,-0.27901018,0.27901018
256,1.2045882,1.5820817,0.17510084807872772,-0.3774935,0.3774935
257,1.1551847,1.3935069,0.0697907879948616,-0.23832214,0.23832214
258,1.2511668,1.3142449,0.004889082163572311,-0.063078046,0.063078046
259,1.1408429,1.5817891,0.238913431763649,-0.44094622,0.44094622
260,1.0704315,1.4997151,0.22644257545471191,-0.42928362,0.42928362
261,1.1556249,1.5621716,0.20309077203273773,-0.4065467,0.4065467
262,1.1355369,1.4886934,0.15325120091438293,-0.35315645,0.35315645
263,1.0960696,1.4956151,0.19615623354911804,-0.39954555,0.39954555
264,1.0907158,1.4014584,0.11865097284317017,-0.31074262,0.31074262
265,1.2518414,1.4204103,0.0349159799516201,-0.16856885,0.16856885
266,1.0896312,1.4253945,0.13852757215499878,-0.33576334,0.33576334
267,0.99586856,1.3176457,0.12722715735435486,-0.3217771,0.3217771
268,1.0501724,1.4674866,0.21399115025997162,-0.41731417,0.41731417
269,1.0883301,1.216194,0.02008930593729019,-0.12786388,0.12786388
270,0.93517506,1.2562219,0.12665033340454102,-0.32104683,0.32104683
271,1.216681,1.2836825,0.005516158416867256,-0.06700146,0.06700146
272,1.1254818,1.4071689,0.09749966114759445,-0.28168702,0.28168702
273,1.1657257,1.1055347,0.004451766610145569,0.060191035,0.060191035
274,1.0452349,1.1206882,0.006995596457272768,-0.07545328,0.07545328
275,0.7792823,1.2574736,0.28097832202911377,-0.47819132,0.47819132
276,1.1241202,1.1718844,0.00280333892442286,-0.047764182,0.047764182
277,0.86546046,1.1602086,0.10675086826086044,-0.29474813,0.29474813
278,0.85411793,1.133963,0.09622868150472641,-0.27984506,0.27984506
279,0.9277731,1.2049756,0.0944199413061142,-0.2772025,0.2772025
280,1.029051,1.2277584,0.04851747304201126,-0.19870746,0.19870746
281,0.97492915,0.9101247,0.005160341504961252,0.064804435,0.064804435
282,0.93789124,1.0414871,0.013187233358621597,-0.10359585,0.10359585
283,0.79304194,1.0854818,0.10508544743061066,-0.29243982,0.29243982
284,0.76773626,1.1042762,0.13916903734207153,-0.33653992,0.33653992
285,0.81069034,1.0771072,0.0872153490781784,-0.26641685,0.26641685
286,0.73803395,0.87310994,0.022419482469558716,-0.13507599,0.13507599
287,0.8142873,0.9510739,0.02299092896282673,-0.13678658,0.13678658
288,0.782078,0.84885156,0.00547870434820652,-0.066773534,0.066773534
289,0.7313382,0.8471154,0.016470836475491524,-0.115777194,0.115777194
290,0.39220694,1.0335472,0.5054130554199219,-0.64134026,0.64134026
291,0.62969995,0.7935944,0.033006396144628525,-0.16389447,0.16389447
292,0.57765377,0.71102685,0.021857764571905136,-0.13337308,0.13337308
293,0.57656395,0.76388115,0.043114643543958664,-0.1873172,0.1873172
294,0.45518243,0.7865382,0.13491441309452057,-0.33135575,0.33135575
295,0.36867088,0.5616698,0.0457698255777359,-0.19299895,0.19299895
296,0.517731,0.6810896,0.0327908992767334,-0.16335857,0.16335857
297,0.40584198,0.57915014,0.03690687194466591,-0.17330816,0.17330816
298,0.4688396,0.5298649,0.004576040431857109,-0.06102532,0.06102532
299,0.31407753,0.3919182,0.007445309776812792,-0.077840686,0.077840686
300,0.49251747,0.5770923,0.00878924410790205,-0.08457482,0.08457482
301,0.42080814,0.43223333,0.0001603974960744381,-0.011425197,0.011425197
302,0.32023656,0.365931,0.002565643284469843,-0.04569444,0.04569444
303,0.23921326,0.24012809,1.0283655456078122e-06,-0.000914827,0.000914827
304,0.31596583,0.2731844,0.002248954027891159,0.042781442,0.042781442
305,0.24041477,0.22678734,0.00022819011064711958,0.013627425,0.013627425
306,0.1957619,0.24851088,0.0034189862199127674,-0.05274898,0.05274898
307,0.24729662,0.11964595,0.020022375509142876,0.12765066,0.12765066
308,0.25718585,0.03890482,0.05854654684662819,0.21828103,0.21828103
309,-0.03872111,0.3667324,0.20200006663799286,-0.4054535,0.4054535
310,-0.046017583,-0.0029674144,0.0022772965021431446,-0.04305017,0.04305017
311,-0.04594719,0.029241206,0.006946577224880457,-0.0751884,0.0751884
312,-0.14450732,-0.09777951,0.0026830004062503576,-0.046727806,0.046727806
313,-0.026247976,-0.100006044,0.006684798281639814,0.073758066,0.073758066
314,0.014999273,-0.041812595,0.0039659542962908745,0.05681187,0.05681187
315,-0.07149494,-0.055536773,0.00031292144558392465,-0.015958164,0.015958164
316,-0.14638218,-0.07135874,0.006916137877851725,-0.07502344,0.07502344
317,-0.0031962665,-0.10120824,0.011803954839706421,0.09801197,0.09801197
318,-0.12389681,-0.117831856,4.519855065154843e-05,-0.0060649514,0.0060649514
319,-0.12499067,-0.30299065,0.03893223777413368,0.17799997,0.17799997
320,-0.064420044,-0.20320317,0.023666976019740105,0.13878313,0.13878313
321,-0.21193674,-0.215417,1.4883474250382278e-05,0.0034802556,0.0034802556
322,-0.012575147,-0.34292534,0.13409683108329773,0.3303502,0.3303502
323,-0.2815818,-0.32862672,0.002719542942941189,0.047044933,0.047044933
324,-0.054437485,-0.36968258,0.12211417406797409,0.3152451,0.3152451
325,-0.36837843,-0.39272168,0.0007281607249751687,0.024343252,0.024343252
326,-0.2350854,-0.32754233,0.010503847151994705,0.09245694,0.09245694
327,-0.36629143,-0.3804104,0.00024494968238286674,0.014118969,0.014118969
328,-0.20458308,-0.42276546,0.05849365144968033,0.21818238,0.21818238
329,-0.3781859,-0.41896793,0.0020436535123735666,0.040782034,0.040782034
330,-0.31444648,-0.3623766,0.0028228445444256067,0.04793012,0.04793012
331,-0.42113486,-0.4292309,8.054044883465394e-05,0.008096039,0.008096039
332,-0.2743111,-0.46385548,0.044145964086055756,0.18954438,0.18954438
333,-0.444998,-0.6248897,0.03976414352655411,0.17989168,0.17989168
334,-0.22193787,-0.52938586,0.11614828556776047,0.307448,0.307448
335,-0.50023377,-0.51012903,0.00012031728692818433,0.009895265,0.009895265
336,-0.5450802,-0.7064584,0.03200069069862366,0.1613782,0.1613782
337,-0.3248041,-0.56450367,0.07059989869594574,0.23969957,0.23969957
338,-0.48815218,-0.54051477,0.0033690871205180883,0.05236259,0.05236259
339,-0.4383532,-0.52426493,0.009069317020475864,0.08591172,0.08591172
340,-0.4781328,-0.64351517,0.03360840305685997,0.16538236,0.16538236
341,-0.58510786,-0.604602,0.0004669569607358426,0.019494116,0.019494116
342,-0.46916273,-0.53127515,0.004740525037050247,0.06211242,0.06211242
343,-0.34228125,-0.6048422,0.084709033370018,0.26256093,0.26256093
344,-0.3754736,-0.52415043,0.027161648496985435,0.14867684,0.14867684
345,-0.459335,-0.70943207,0.07685757428407669,0.25009707,0.25009707
346,-0.37773052,-0.576065,0.04833546653389931,0.19833449,0.19833449
347,-0.6010674,-0.66804296,0.005511909257620573,0.066975534,0.066975534
348,-0.53352857,-0.5669591,0.0013732685474678874,0.033430517,0.033430517
349,-0.46696946,-0.62402076,0.030307648703455925,0.1570513,0.1570513
350,-0.5248421,-0.6294462,0.01344517432153225,0.104604125,0.104604125
351,-0.5413976,-0.7778757,0.06871502101421356,0.23647815,0.23647815
352,-0.64133316,-0.7326092,0.010237263515591621,0.09127605,0.09127605
353,-0.73356587,-0.6155028,0.017127638682723045,-0.11806309,0.11806309
354,-0.44738302,-0.7308189,0.09871409833431244,0.2834359,0.2834359
355,-0.5081216,-0.7129484,0.05155167728662491,0.20482677,0.20482677
356,-0.4450111,-0.60461855,0.03130226582288742,0.15960744,0.15960744
357,-0.5811476,-0.6494799,0.005737483501434326,0.068332314,0.068332314
358,-0.61031,-0.7127728,0.01290035992860794,0.10246277,0.10246277
359,-0.5393266,-0.64202994,0.012960980646312237,0.10270333,0.10270333
360,-0.4547945,-0.5544107,0.012193534523248672,0.0996162,0.0996162
361,-0.562817,-0.6717704,0.014586481265723705,0.10895342,0.10895342
362,-0.4581131,-0.69611853,0.06960545480251312,0.23800543,0.23800543
363,-0.6366417,-0.67144793,0.0014886234421283007,0.03480625,0.03480625
364,-0.5489101,-0.68232137,0.02187027968466282,0.13341129,0.13341129
365,-0.53550184,-0.63746923,0.012775932438671589,0.101967394,0.101967394
366,-0.40048268,-0.61373556,0.05588037148118019,0.21325287,0.21325287
367,-0.4958326,-0.5811865,0.008951916359364986,0.08535388,0.08535388
368,-0.33424118,-0.6781184,0.14530354738235474,0.34387723,0.34387723
369,-0.63459057,-0.7104865,0.0070779453963041306,0.075895905,0.075895905
370,-0.47646496,-0.60870856,0.021489134058356285,0.1322436,0.1322436
371,-0.45975867,-0.60984933,0.027680693194270134,0.15009066,0.15009066
372,-0.40248653,-0.6200407,0.05815732851624489,0.21755418,0.21755418
373,-0.53113836,-0.5577103,0.0008675938588567078,0.02657193,0.02657193
374,-0.26513138,-0.5756796,0.11850249767303467,0.31054822,0.31054822
375,-0.4144841,-0.5889393,0.03739706799387932,0.1744552,0.1744552
376,-0.50509185,-0.6333168,0.020202940329909325,0.12822497,0.12822497
377,-0.37696806,-0.50348,0.01966674253344536,0.12651196,0.12651196
378,-0.3840206,-0.55724204,0.03686998784542084,0.17322144,0.17322144
379,-0.05006781,-0.56636393,0.32754212617874146,0.51629615,0.51629615
380,-0.19742897,-0.47938088,0.09768310934305191,0.2819519,0.2819519
