step,true,pred,loss,error,abs_error
48,1.2203649,1.0309321,0.044094059616327286,0.18943286,0.18943286
49,1.1074122,1.2344015,0.01981542631983757,-0.12698925,0.12698925
50,0.96476835,1.052743,0.009510079398751259,-0.08797461,0.08797461
51,1.0348077,1.301095,0.08713050931692123,-0.26628733,0.26628733
52,1.0406258,1.1692547,0.020330408588051796,-0.12862885,0.12862885
53,1.0973226,1.155638,0.0041786436922848225,-0.058315396,0.058315396
54,1.0814648,1.1688673,0.009386812336742878,-0.08740258,0.08740258
55,1.243579,1.242058,2.84271936834557e-06,0.0015209913,0.0015209913
56,0.98739195,1.2116956,0.061821822077035904,-0.2243036,0.2243036
57,1.0661451,1.1563284,0.009993616491556168,-0.09018338,0.09018338
58,1.2564013,1.1545676,0.012742443941533566,0.1018337,0.1018337
59,0.95481366,1.2093794,0.07962865382432938,-0.25456578,0.25456578
60,1.0194076,1.0781999,0.004247251898050308,-0.058792233,0.058792233
61,0.90112793,1.1274285,0.06292752921581268,-0.2263006,0.2263006
62,0.99372286,1.2075616,0.056187812238931656,-0.21383876,0.21383876
63,0.89657575,1.213833,0.12367801368236542,-0.31725723,0.31725723
64,1.067556,0.9845206,0.008472195826470852,0.08303541,0.08303541
65,0.9650914,1.2243356,0.08258239179849625,-0.25924414,0.25924414
66,0.84351856,1.1405964,0.10844507813453674,-0.29707783,0.29707783
67,1.0070388,1.1747087,0.034544553607702255,-0.16766989,0.16766989
68,0.92610735,1.0295254,0.013142014853656292,-0.10341805,0.10341805
69,0.9878263,0.89266527,0.01112725306302309,0.09516102,0.09516102
70,0.7614369,1.0413612,0.09628329426050186,-0.27992433,0.27992433
71,0.8960098,0.98147607,0.008975504897534847,-0.085466266,0.085466266
72,0.9186618,0.84605145,0.006478370167315006,0.07261032,0.07261032
73,0.7804771,0.87079746,0.010023985989391804,-0.09032035,0.09032035
74,0.6777004,0.9367125,0.08243457973003387,-0.2590121,0.2590121
75,0.77953625,0.88878775,0.014666425064206123,-0.1092515,0.1092515
76,0.88592786,0.93815696,0.003351928200572729,-0.052229106,0.052229106
77,0.854465,0.87953424,0.0007722383015789092,-0.025069237,0.025069237
78,0.6771353,0.8492962,0.03641989827156067,-0.17216092,0.17216092
79,0.56914115,0.7508614,0.04057663679122925,-0.18172026,0.18172026
80,0.6311847,0.76218694,0.021087588742375374,-0.13100225,0.13100225
81,0.6037063,0.76164633,0.030651649460196495,-0.15794003,0.15794003
82,0.6708667,0.59321606,0.007408991456031799,0.077650666,0.077650666
83,0.5908257,0.72766817,0.02300971746444702,-0.13684249,0.13684249
84,0.50055975,0.78580284,0.09997688978910446,-0.2852431,0.2852431
85,0.66035116,0.6200782,0.001992945559322834,0.04027295,0.04027295
86,0.5375078,0.72264874,0.04211864247918129,-0.18514097,0.18514097
87,0.54007334,0.6451837,0.01357564702630043,-0.10511035,0.10511035
88,0.2966521,0.58676636,0.10342072695493698,-0.29011425,0.29011425
89,0.1989228,0.42285123,0.06161520257592201,-0.22392844,0.22392844
90,0.2694019,0.380137,0.015067456290125847,-0.11073509,0.11073509
91,0.33654818,0.53018975,0.046075135469436646,-0.19364157,0.19364157
92,0.41335458,0.48359373,0.006062168627977371,-0.07023916,0.07023916
93,0.092314035,0.34985226,0.0814991146326065,-0.25753823,0.25753823
94,0.45638108,0.48364496,0.0009133651619777083,-0.02726388,0.02726388
95,0.28448248,0.3967627,0.015490872785449028,-0.11228022,0.11228022
96,0.37359455,0.29848638,0.00693176593631506,0.07510817,0.07510817
97,0.11895391,0.30859864,0.044192735105752945,-0.18964472,0.18964472
98,0.22780773,0.39005408,0.03234590217471123,-0.16224635,0.16224635
99,0.15573625,0.08088285,0.006884820759296417,0.074853405,0.074853405
100,0.19874401,0.22622216,0.0009277780191041529,-0.027478144,0.027478144
101,0.06335905,0.06551558,5.714508915843908e-06,-0.0021565259,0.0021565259
102,0.1038672,0.1155934,0.00016896000306587666,-0.011726201,0.011726201
103,0.1366582,0.20670553,0.006029100622981787,-0.07004732,0.07004732
104,-0.06865963,-0.037506517,0.0011925400467589498,-0.031153116,0.031153116
105,-0.00913119,0.11279225,0.018266018480062485,-0.12192345,0.12192345
106,-0.25174794,0.17201824,0.22065916657447815,-0.4237662,0.4237662
107,-0.022069989,-0.12959608,0.01420682668685913,0.10752609,0.10752609
108,0.07407421,-0.11894792,0.04578083008527756,0.19302213,0.19302213
109,-0.274582,-0.24949321,0.0007734445971436799,-0.025088787,0.025088787
110,-0.18765983,-0.2768604,0.009776970371603966,0.08920056,0.08920056
111,-0.11845744,-0.28765306,0.035176102072000504,0.16919562,0.16919562
112,-0.23091295,-0.25371763,0.0006390240741893649,0.022804677,0.022804677
113,-0.24462542,-0.2288113,0.0003072975669056177,-0.015814126,0.015814126
114,-0.32681522,-0.33253333,4.017704850411974e-05,0.005718112,0.005718112
115,-0.3565791,-0.24913588,0.014184931293129921,-0.10744321,0.10744321
116,-0.34792176,-0.2897292,0.004161061719059944,-0.05819255,0.05819255
117,-0.3599867,-0.45347252,0.0107389185577631,0.09348583,0.09348583
118,-0.5065875,-0.5237351,0.00036130560329183936,0.0171476,0.0171476
119,-0.4187003,-0.52196527,0.013103149831295013,0.10326496,0.10326496
120,-0.2782438,-0.6878465,0.20615555346012115,0.40960267,0.40960267
121,-0.49933538,-0.49029782,0.00010036253661382943,-0.009037554,0.009037554
122,-0.6027815,-0.68511397,0.008329358883202076,0.08233249,0.08233249
123,-0.51512635,-0.5987905,0.008600994944572449,0.08366418,0.08366418
124,-0.59165734,-0.6985888,0.014050132595002651,0.10693145,0.10693145
125,-0.67351407,-0.5423465,0.021140826866030693,-0.13116759,0.13116759
126,-0.5445109,-0.65523785,0.015065261162817478,0.11072695,0.11072695
127,-0.64746207,-0.6105254,0.0016764192841947079,-0.03693664,0.03693664
128,-0.6561652,-0.64775604,8.689167589182034e-05,-0.0084091425,0.0084091425
129,-0.5948624,-0.61409885,0.0004546942946035415,0.019236445,0.019236445
130,-0.7792843,-0.58737135,0.04525620490312576,-0.19191295,0.19191295
131,-0.81513685,-0.7266148,0.00962879229336977,-0.08852208,0.08852208
132,-0.5881588,-0.83332413,0.07385627925395966,0.24516535,0.24516535
133,-0.861852,-0.7605608,0.012607041746377945,-0.10129118,0.10129118
134,-0.7792199,-0.861566,0.00833212211728096,0.08234608,0.08234608
135,-0.8735855,-0.8199646,0.0035329596139490604,-0.053620934,0.053620934
136,-0.7535365,-0.81601244,0.004796171560883522,0.06247592,0.06247592
137,-0.67271644,-0.844498,0.03625956177711487,0.17178154,0.17178154
138,-0.71417254,-0.8088115,0.0110054612159729,0.09463894,0.09463894
139,-0.49539474,-0.8019394,0.11546679586172104,0.3065447,0.3065447
140,-0.6343642,-0.8123687,0.038934189826250076,0.1780045,0.1780045
141,-0.84394985,-0.85855705,0.0002621833991724998,0.014607191,0.014607191
142,-0.877628,-0.8547022,0.0006458284915424883,-0.022925854,0.022925854
143,-0.49365756,-0.83145016,0.14020702242851257,0.3377926,0.3377926
144,-0.6637928,-0.85739297,0.046055398881435394,0.19360018,0.19360018
145,-0.7161599,-0.6933314,0.0006403567385859787,-0.02282846,0.02282846
146,-0.7719837,-0.84137124,0.005916067864745855,0.069387555,0.069387555
147,-0.7558151,-0.72990423,0.000824956048745662,-0.025910854,0.025910854
148,-0.9343985,-0.7181608,0.05745561420917511,-0.21623766,0.21623766
149,-0.77283484,-0.83457154,0.004683342762291431,0.061736703,0.061736703
150,-0.7830835,-0.8870626,0.013285006396472454,0.10397911,0.10397911
151,-0.88160306,-0.8336701,0.0028231802862137556,-0.047932982,0.047932982
152,-0.8453322,-0.7810481,0.005077814217656851,-0.064284086,0.064284086
153,-0.63955146,-0.8578991,0.058582283556461334,0.21834767,0.21834767
154,-0.802465,-0.802705,7.079597708070651e-08,0.0002399683,0.0002399683
155,-0.58098537,-0.79951924,0.05868227407336235,0.21853387,0.21853387
156,-0.95958847,-0.89543873,0.005056599620729685,-0.06414974,0.06414974
157,-0.83439916,-0.86131614,0.000890268653165549,0.02691698,0.02691698
158,-0.9328105,-0.76417774,0.034942448139190674,-0.16863275,0.16863275
159,-0.8941341,-0.7993377,0.011042133904993534,-0.09479642,0.09479642
160,-0.8503149,-0.85864216,8.520422852598131e-05,0.008327246,0.008327246
161,-0.7294391,-0.8198754,0.01004975289106369,0.09043634,0.09043634
162,-0.7269147,-0.85207945,0.019250094890594482,0.12516475,0.12516475
163,-0.8132834,-0.9258668,0.015574615448713303,0.1125834,0.1125834
164,-0.95899886,-0.80697936,0.028396692126989365,-0.1520195,0.1520195
165,-0.5783989,-0.84757787,0.08903312683105469,0.269179,0.269179
166,-0.743756,-0.9256962,0.04067489504814148,0.1819402,0.1819402
167,-0.81486005,-0.803431,0.00016050574777182192,-0.011429071,0.011429071
168,-0.6628075,-0.8088744,0.026216410100460052,0.1460669,0.1460669
169,-0.65592295,-0.65775985,4.1461671571596526e-06,0.001836896,0.001836896
170,-0.69367975,-0.8242443,0.02094690315425396,0.13056457,0.13056457
171,-0.6305627,-0.8051116,0.03743719309568405,0.17454886,0.17454886
172,-0.74386543,-0.71555215,0.0009850297356024384,-0.02831328,0.02831328
173,-0.5342456,-0.78392345,0.07660011202096939,0.24967784,0.24967784
174,-0.6907137,-0.73160905,0.002055018674582243,0.040895343,0.040895343
175,-0.6312799,-0.68024725,0.002946348860859871,0.04896736,0.04896736
176,-0.48443738,-0.7819268,0.10874579846858978,0.29748943,0.29748943
177,-0.4064109,-0.71972317,0.12062134593725204,0.31331226,0.31331226
178,-0.34461257,-0.5125179,0.03464166447520256,0.16790536,0.16790536
179,-0.37289003,-0.57492197,0.05015446990728378,0.20203194,0.20203194
180,-0.4850599,-0.5895267,0.013409921899437904,0.104466826,0.104466826
181,-0.57985216,-0.5968935,0.00035684197791852057,0.017041326,0.017041326
182,-0.25726703,-0.48467627,0.0635455995798111,0.22740924,0.22740924
183,-0.23167261,-0.47551462,0.07306113839149475,0.243842,0.243842
184,-0.40587792,-0.5785205,0.036623962223529816,0.17264256,0.17264256
185,-0.21549484,-0.4560065,0.0710790604352951,0.24051166,0.24051166
186,-0.30879137,-0.4964529,0.04327327758073807,0.18766153,0.18766153
187,-0.092467815,-0.38878325,0.10788920521736145,0.29631543,0.29631543
188,-0.2602056,-0.33731678,0.007306408137083054,0.077111185,0.077111185
189,0.02387661,-0.3371856,0.16018927097320557,0.3610622,0.3610622
190,-0.059839692,-0.17938742,0.017561106011271477,0.119547725,0.119547725
191,0.077593505,-0.1884658,0.0869813933968544,0.2660593,0.2660593
192,-0.111552,-0.3196986,0.053236331790685654,0.2081466,0.2081466
193,0.012957695,-0.2503824,0.08521252125501633,0.2633401,0.2633401
194,-0.08627108,-0.09983274,0.00022599307703785598,0.013561666,0.013561666
195,0.13376667,0.14300683,0.00010491291322978213,-0.009240165,0.009240165
196,0.17842217,-0.062146064,0.0711124986410141,0.24056824,0.24056824
197,0.36773816,0.102881074,0.08619707077741623,0.26485708,0.26485708
198,0.21605057,0.08405709,0.02140791527926922,0.13199347,0.13199347
199,0.28028363,0.11022782,0.03553466498851776,0.1700558,0.1700558
200,0.20095755,0.18077736,0.000500403402838856,0.020180196,0.020180196
201,0.34240445,0.43769288,0.011157060042023659,-0.095288426,0.095288426
202,0.29048273,0.36651203,0.007102834526449442,-0.0760293,0.0760293
203,0.38016197,0.31683317,0.004928014241158962,0.0633288,0.0633288
204,0.4259495,0.6779138,0.0780094712972641,-0.25196427,0.25196427
205,0.41292706,0.4460794,0.0013505099341273308,-0.03315234,0.03315234
206,0.49376953,0.40359563,0.009991512633860111,0.0901739,0.0901739
207,0.48884225,0.66439015,0.037866972386837006,-0.1755479,0.1755479
208,0.52679765,0.57317185,0.0026425488758832216,-0.0463742,0.0463742
209,0.7102632,0.7431033,0.0013251936761662364,-0.032840133,0.032840133
210,0.6573183,0.6721816,0.0002714548318181187,-0.014863312,0.014863312
211,0.7109478,0.70205766,9.711519669508561e-05,0.008890152,0.008890152
212,0.5661917,0.8160963,0.07673932611942291,-0.24990463,0.24990463
213,0.7891019,0.9209612,0.021364402025938034,-0.1318593,0.1318593
214,0.83372504,0.98676735,0.028780097141861916,-0.15304232,0.15304232
215,0.7738119,0.6315836,0.024856602773070335,0.1422283,0.1422283
216,1.054096,1.0580257,1.8976006685988978e-05,-0.003929734,0.003929734
217,0.647554,0.77272743,0.019252782687544823,-0.12517345,0.12517345
218,0.9846905,0.85911214,0.01937754452228546,0.12557834,0.12557834
219,1.006166,0.9234491,0.008407318964600563,0.08271688,0.08271688
220,1.0164968,1.081505,0.005192848388105631,-0.06500816,0.06500816
221,1.0062052,1.094852,0.009655961766839027,-0.08864677,0.08864677
222,1.0686661,1.1213405,0.00340932491235435,-0.052674413,0.052674413
223,1.1241801,1.1663938,0.002189655788242817,-0.04221368,0.04221368
224,0.9872746,1.2014356,0.05635734274983406,-0.21416098,0.21416098
225,1.1110113,1.2483965,0.023192603141069412,-0.13738525,0.13738525
226,1.0827123,1.2215654,0.02369087003171444,-0.13885307,0.13885307
227,1.0103437,1.3131446,0.11266358196735382,-0.3028009,0.3028009
228,1.208844,1.2918286,0.008461830206215382,-0.082984686,0.082984686
229,1.0968368,1.2671081,0.03562479466199875,-0.17027128,0.17027128
230,1.0183861,1.379293,0.16005152463912964,-0.36090684,0.36090684
231,1.1279309,1.1869243,0.0042763808742165565,-0.05899346,0.05899346
232,1.1144143,1.3262162,0.0551224946975708,-0.21180189,0.21180189
233,1.3084313,1.34231,0.0014103406574577093,-0.033878684,0.033878684
234,1.231026,1.4017261,0.03580441698431969,-0.17070007,0.17070007
235,1.3629432,1.2602034,0.012970197014510632,0.10273981,0.10273981
236,1.1659545,1.3532141,0.04308813437819481,-0.18725967,0.18725967
237,1.326874,1.296851,0.0011075831716880202,0.030022979,0.030022979
238,1.5292438,1.6006261,0.006261112634092569,-0.071382284,0.071382284
239,1.2857242,1.4732095,0.043192051351070404,-0.18748534,0.18748534
240,1.3401781,1.4129492,0.006507110316306353,-0.07277107,0.07277107
241,1.3263484,1.5941567,0.08812875300645828,-0.26780832,0.26780832
242,1.1169026,1.3802645,0.08522668480873108,-0.26336193,0.26336193
243,1.3189732,1.4166793,0.011730407364666462,-0.09770608,0.09770608
244,1.2915239,1.1991496,0.010485077276825905,0.092374325,0.092374325
245,1.2346325,1.3648205,0.02082628756761551,-0.13018799,0.13018799
246,1.1712097,1.5365571,0.16401420533657074,-0.3653474,0.3653474
247,1.3273287,1.5057925,0.039135418832302094,-0.17846382,0.17846382
248,1.1583496,1.3303742,0.036362215876579285,-0.17202461,0.17202461
249,1.4659863,1.3906065,0.006981973070651293,0.07537973,0.07537973
250,1.2604698,1.4971192,0.06881462037563324,-0.2366494,0.2366494
251,1.1225772,1.5066547,0.18126216530799866,-0.38407755,0.38407755
252,1.1888094,1.1996142,0.00014345036470331252,-0.010804772,0.010804772
253,1.2071617,1.4086972,0.0499083586037159,-0.20153558,0.20153558
254,1.4704599,1.4992552,0.001018853159621358,-0.028795242,0.028795242
255,1.134505,1.3171916,0.04100931063294411,-0.18268657,0.18268657
256,1.2045882,1.5296928,0.12987202405929565,-0.3251046,0.3251046
257,1.1551847,1.2975783,0.024914409965276718,-0.14239359,0.14239359
258,1.2511668,1.2090254,0.0021821651607751846,0.042141438,0.042141438
259,1.1408429,1.5326928,0.18867261707782745,-0.39184988,0.39184988
260,1.0704315,1.4386398,0.16659295558929443,-0.3682083,0.3682083
261,1.1556249,1.5092897,0.15369275212287903,-0.35366488,0.35366488
262,1.1355369,1.4269081,0.10431892424821854,-0.29137123,0.29137123
263,1.0960696,1.4414977,0.14661715924739838,-0.3454281,0.3454281
264,1.0907158,1.3293521,0.06997495889663696,-0.23863637,0.23863637
265,1.2518414,1.3536264,0.01273021474480629,-0.101784945,0.101784945
266,1.0896312,1.3582057,0.08863373100757599,-0.26857448,0.26857448
267,0.99586856,1.2317201,0.06835129857063293,-0.23585153,0.23585153
268,1.0501724,1.4230897,0.1708812713623047,-0.3729173,0.3729173
269,1.0883301,1.1184735,0.0011164838215336204,-0.03014338,0.03014338
270,0.93517506,1.173714,0.06991788744926453,-0.23853898,0.23853898
271,1.216681,1.2129418,1.718074781820178e-05,0.0037392378,0.0037392378
272,1.1254818,1.3626939,0.06914214044809341,-0.23721206,0.23721206
273,1.1657257,1.0057676,0.03143993020057678,0.15995812,0.15995812
274,1.0452349,1.0281347,0.00035931431921198964,0.017100215,0.017100215
275,0.7792823,1.1866663,0.2039281725883484,-0.40738398,0.40738398
276,1.1241202,1.091774,0.001285627717152238,0.03234625,0.03234625
277,0.86546046,1.0758116,0.054369986057281494,-0.21035117,0.21035117
278,0.85411793,1.0563436,0.05025067925453186,-0.20222563,0.20222563
279,0.9277731,1.1269586,0.04875115677714348,-0.19918549,0.19918549
280,1.029051,1.1629658,0.022035691887140274,-0.13391483,0.13391483
281,0.97492915,0.81489027,0.03147171065211296,0.16003889,0.16003889
282,0.93789124,0.95616853,0.0004104787076357752,-0.018277287,0.018277287
283,0.79304194,1.0070738,0.056289300322532654,-0.21403182,0.21403182
284,0.76773626,1.0365151,0.08876867592334747,-0.26877886,0.26877886
285,0.81069034,0.9988847,0.043519362807273865,-0.18819433,0.18819433
286,0.73803395,0.7838019,0.0025739038828760386,-0.045767963,0.045767963
287,0.8142873,0.8705729,0.003892820794135332,-0.05628562,0.05628562
288,0.782078,0.7740439,7.931324216770008e-05,0.00803411,0.00803411
289,0.7313382,0.77664423,0.0025222112890332937,-0.045306027,0.045306027
290,0.39220694,0.9805233,0.42529594898223877,-0.5883163,0.5883163
291,0.62969995,0.71229994,0.00838357862085104,-0.0826,0.0826
292,0.57765377,0.6336391,0.003851395333185792,-0.05598533,0.05598533
293,0.57656395,0.69992614,0.01869964972138405,-0.12336218,0.12336218
294,0.45518243,0.7332391,0.0950026884675026,-0.27805668,0.27805668
295,0.36867088,0.49921098,0.020939067006111145,-0.1305401,0.1305401
296,0.517731,0.6299287,0.01546811405569315,-0.1121977,0.1121977
297,0.40584198,0.52586037,0.017699653282761574,-0.12001839,0.12001839
298,0.4688396,0.48124212,0.00018901235307566822,-0.0124025345,0.0124025345
299,0.31407753,0.34166905,0.000935452408157289,-0.027591527,0.027591527
300,0.49251747,0.53683937,0.0024138265289366245,-0.044321895,0.044321895
301,0.42080814,0.40122125,0.0004714111564680934,0.019586891,0.019586891
302,0.32023656,0.33626497,0.00031568168196827173,-0.016028404,0.016028404
303,0.23921326,0.1977896,0.0021084642503410578,0.041423663,0.041423663
304,0.31596583,0.24952237,0.0054246773943305016,0.06644346,0.06644346
305,0.24041477,0.1939049,0.0026580262929201126,0.046509862,0.046509862
306,0.1957619,0.2255174,0.0010879376204684377,-0.029755503,0.029755503
307,0.24729662,0.08823538,0.03108838014304638,0.15906124,0.15906124
308,0.25718585,-0.012112287,0.08911196887493134,0.26929814,0.26929814
309,-0.03872111,0.376775,0.212130606174469,-0.4154961,0.4154961
310,-0.046017583,-0.039480653,5.2507359214359894e-05,-0.006536931,0.006536931
311,-0.04594719,0.009262207,0.0037453770637512207,-0.0552094,0.0552094
312,-0.14450732,-0.1536589,0.00010291031503584236,0.009151578,0.009151578
313,-0.026247976,-0.1668252,0.02428283914923668,0.14057723,0.14057723
314,0.014999273,-0.069204986,0.008712396025657654,0.08420426,0.08420426
315,-0.07149494,-0.07537967,1.8543334590503946e-05,0.0038847327,0.0038847327
316,-0.14638218,-0.07085684,0.007008983287960291,-0.07552534,0.07552534
317,-0.0031962665,-0.105419874,0.01284019835293293,0.102223605,0.102223605
318,-0.12389681,-0.12938681,3.703494439832866e-05,0.005490005,0.005490005
319,-0.12499067,-0.35075697,0.06263075023889542,0.2257663,0.2257663
320,-0.064420044,-0.19697717,0.02159114181995392,0.13255712,0.13255712
321,-0.21193674,-0.21508196,1.2155780495959334e-05,0.003145218,0.003145218
322,-0.012575147,-0.3981702,0.18269740045070648,0.38559505,0.38559505
323,-0.2815818,-0.3540571,0.006454309448599815,0.072475314,0.072475314
324,-0.054437485,-0.3993955,0.14621834456920624,0.344958,0.344958
325,-0.36837843,-0.43011615,0.004683497827500105,0.061737716,0.061737716
326,-0.2350854,-0.33373812,0.01195879653096199,0.09865272,0.09865272
327,-0.36629143,-0.3780639,0.00017029524315148592,0.011772454,0.011772454
328,-0.20458308,-0.44407222,0.07047595083713531,0.23948914,0.23948914
329,-0.3781859,-0.457558,0.007741146720945835,0.07937211,0.07937211
330,-0.31444648,-0.35542533,0.00206343038007617,0.04097885,0.04097885
331,-0.42113486,-0.4177026,1.4475617717835121e-05,-0.0034322739,0.0034322739
332,-0.2743111,-0.46913394,0.04663899168372154,0.19482285,0.19482285
333,-0.444998,-0.6588549,0.05619741976261139,0.2138569,0.2138569
334,-0.22193787,-0.54008585,0.12437353283166885,0.318148,0.318148
335,-0.50023377,-0.49567232,2.5566991098457947e-05,-0.004561454,0.004561454
336,-0.5450802,-0.75235707,0.05279236659407616,0.20727688,0.20727688
337,-0.3248041,-0.58179516,0.08115317672491074,0.25699106,0.25699106
338,-0.48815218,-0.5390396,0.003181935055181384,0.050887436,0.050887436
339,-0.4383532,-0.53597534,0.01171024888753891,0.09762213,0.09762213
340,-0.4781328,-0.6656255,0.04319549351930618,0.1874927,0.1874927
341,-0.58510786,-0.598462,0.0002191303501604125,0.013354123,0.013354123
342,-0.46916273,-0.51311207,0.002373423660174012,0.043949336,0.043949336
343,-0.34228125,-0.5941424,0.07794562727212906,0.25186113,0.25186113
344,-0.3754736,-0.5011179,0.019397927448153496,0.1256443,0.1256443
345,-0.459335,-0.6988736,0.0705050677061081,0.23953858,0.23953858
346,-0.37773052,-0.54899484,0.036041516810655594,0.17126432,0.17126432
347,-0.6010674,-0.6451667,0.002389637054875493,0.04409927,0.04409927
348,-0.53352857,-0.5542363,0.0005269073881208897,0.020707726,0.020707726
349,-0.46696946,-0.619407,0.02855309285223484,0.15243754,0.15243754
350,-0.5248421,-0.6075687,0.008409298025071621,0.0827266,0.0827266
351,-0.5413976,-0.7826267,0.07150372862815857,0.24122912,0.24122912
352,-0.64133316,-0.742693,0.012624126859009266,0.101359844,0.101359844
353,-0.73356587,-0.6101914,0.018703361973166466,-0.12337446,0.12337446
354,-0.44738302,-0.7465678,0.10998880863189697,0.29918477,0.29918477
355,-0.5081216,-0.7281055,0.059463631361722946,0.21998388,0.21998388
356,-0.4450111,-0.59413064,0.027323659509420395,0.14911953,0.14911953
357,-0.5811476,-0.64064664,0.0043499888852238655,0.059499025,0.059499025
358,-0.61031,-0.70934635,0.012051978148519993,0.099036336,0.099036336
359,-0.5393266,-0.6402897,0.012525498867034912,0.100963116,0.100963116
360,-0.4547945,-0.5264956,0.006317145191133022,0.07170108,0.07170108
361,-0.562817,-0.66768676,0.01351357251405716,0.10486978,0.10486978
362,-0.4581131,-0.70328015,0.07385734468698502,0.24516705,0.24516705
363,-0.6366417,-0.68212706,0.002542217029258609,0.045485377,0.045485377
364,-0.5489101,-0.7281688,0.03948479890823364,0.1792587,0.1792587
365,-0.53550184,-0.64546305,0.014857595786452293,0.10996121,0.10996121
366,-0.40048268,-0.59645665,0.04719178378582001,0.19597396,0.19597396
367,-0.4958326,-0.5593474,0.004957007709890604,0.0635148,0.0635148
368,-0.33424118,-0.6875296,0.15336574614048004,0.35328844,0.35328844
369,-0.63459057,-0.7114058,0.007250441703945398,0.07681525,0.07681525
370,-0.47646496,-0.59199995,0.016402000561356544,0.11553499,0.11553499
371,-0.45975867,-0.5845201,0.019126281142234802,0.12476143,0.12476143
372,-0.40248653,-0.61174667,0.05380748584866524,0.20926014,0.20926014
373,-0.53113836,-0.5440338,0.00020433629106264561,0.012895465,0.012895465
374,-0.26513138,-0.54112905,0.09360094368457794,0.27599767,0.27599767
375,-0.4144841,-0.5677779,0.028874780982732773,0.15329376,0.15329376
376,-0.50509185,-0.6146907,0.0147598497569561,0.109598875,0.109598875
377,-0.37696806,-0.45113924,0.006759886164218187,0.074171185,0.074171185
378,-0.3840206,-0.5204489,0.02287066914141178,0.13642833,0.13642833
379,-0.05006781,-0.5682673,0.3299615979194641,0.5181995,0.5181995
380,-0.19742897,-0.45820996,0.0835644006729126,0.260781,0.260781
381,-0.26983914,-0.49951527,0.06481881439685822,0.22967613,0.22967613
