step,true,pred,loss,error,abs_error
132,-0.5881588,-0.6157142,0.0009330040775239468,0.027555406,0.027555406
133,-0.861852,-0.6859397,0.03802432492375374,-0.17591226,0.17591226
134,-0.7792199,-0.79933816,0.0004973327741026878,0.020118237,0.020118237
135,-0.8735855,-0.6578383,0.05719525367021561,-0.21574724,0.21574724
136,-0.7535365,-0.73782605,0.00030327969579957426,-0.015710473,0.015710473
137,-0.67271644,-0.8328013,0.03148983418941498,0.16008484,0.16008484
138,-0.71417254,-0.68594676,0.0009789556497707963,-0.02822578,0.02822578
139,-0.49539474,-0.7478196,0.07829494029283524,0.25242487,0.25242487
140,-0.6343642,-0.92003626,0.10027781128883362,0.28567207,0.28567207
141,-0.84394985,-1.0141594,0.03559894859790802,0.17020959,0.17020959
142,-0.877628,-0.8593553,0.00041027343831956387,-0.018272758,0.018272758
143,-0.49365756,-0.70785826,0.05637823045253754,0.2142007,0.2142007
144,-0.6637928,-0.7770588,0.015764066949486732,0.11326599,0.11326599
145,-0.7161599,-0.42870018,0.10153676569461823,-0.2874597,0.2874597
146,-0.7719837,-0.74615353,0.0008198281284421682,-0.02583015,0.02583015
147,-0.7558151,-0.6990765,0.0039557283744215965,-0.056738615,0.056738615
148,-0.9343985,-0.75165445,0.04103516787290573,-0.18274403,0.18274403
149,-0.77283484,-0.74439293,0.0009940069867298007,-0.028441906,0.028441906
150,-0.7830835,-0.77974004,1.3736043001699727e-05,-0.003343463,0.003343463
151,-0.88160306,-0.8240281,0.00407320586964488,-0.057574987,0.057574987
152,-0.8453322,-0.95815235,0.015640202909708023,0.11282015,0.11282015
153,-0.63955146,-0.83419985,0.04655551165342331,0.19464839,0.19464839
154,-0.802465,-0.7868915,0.0002980171702802181,-0.015573502,0.015573502
155,-0.58098537,-0.9262324,0.14646346867084503,0.34524703,0.34524703
156,-0.95958847,-0.7969622,0.03249755874276161,-0.16262627,0.16262627
157,-0.83439916,-0.677417,0.030280986800789833,-0.15698218,0.15698218
158,-0.9328105,-0.8908923,0.0021590995602309704,-0.04191816,0.04191816
159,-0.8941341,-0.72223836,0.036307793110609055,-0.17189574,0.17189574
160,-0.8503149,-0.88683444,0.0016387669602409005,0.036519527,0.036519527
161,-0.7294391,-0.9555463,0.06282006949186325,0.22610724,0.22610724
162,-0.7269147,-0.67852837,0.0028768412303179502,-0.048386335,0.048386335
163,-0.8132834,-0.91769665,0.01339617557823658,0.10441327,0.10441327
164,-0.95899886,-0.84151524,0.01695990189909935,-0.117483616,0.117483616
165,-0.5783989,-0.8168202,0.06984887272119522,0.23842132,0.23842132
166,-0.743756,-1.0268192,0.0984545648097992,0.28306323,0.28306323
167,-0.81486005,-0.7901496,0.0007502841181121767,-0.024710417,0.024710417
168,-0.6628075,-0.7824866,0.01759972795844078,0.11967909,0.11967909
169,-0.65592295,-0.6520049,1.8862969227484427e-05,-0.0039180517,0.0039180517
170,-0.69367975,-0.5652939,0.02025366947054863,-0.12838584,0.12838584
171,-0.6305627,-0.65941733,0.0010230507468804717,0.028854609,0.028854609
172,-0.74386543,-0.7461979,6.684967047476675e-06,0.002332449,0.002332449
173,-0.5342456,-0.73896533,0.05149783194065094,0.20471972,0.20471972
174,-0.6907137,-0.5442971,0.026342099532485008,-0.1464166,0.1464166
175,-0.6312799,-0.89012724,0.08232976496219635,0.25884736,0.25884736
176,-0.48443738,-0.62621766,0.024700254201889038,0.14178029,0.14178029
177,-0.4064109,-0.65282506,0.07461061328649521,0.24641415,0.24641415
178,-0.34461257,-0.5165158,0.03631094843149185,0.17190322,0.17190322
179,-0.37289003,-0.56554866,0.045608580112457275,0.19265863,0.19265863
180,-0.4850599,-0.34219834,0.025078419595956802,-0.14286155,0.14286155
181,-0.57985216,-0.55722827,0.0006289329030551016,-0.022623897,0.022623897
182,-0.25726703,-0.5354132,0.09506389498710632,0.27814618,0.27814618
183,-0.23167261,-0.38078466,0.027320900931954384,0.14911205,0.14911205
184,-0.40587792,-0.45300445,0.0027289753779768944,0.04712653,0.04712653
185,-0.21549484,-0.54800135,0.13585318624973297,0.3325065,0.3325065
186,-0.30879137,-0.35087016,0.00217568245716393,0.042078793,0.042078793
187,-0.092467815,-0.1976879,0.013604006730020046,0.10522008,0.10522008
188,-0.2602056,-0.3070061,0.0026913490146398544,0.046800494,0.046800494
189,0.02387661,-0.21671644,0.07112717628479004,0.24059305,0.24059305
190,-0.059839692,-0.16515389,0.013628343120217323,0.105314195,0.105314195
191,0.077593505,-0.24766997,0.12999898195266724,0.32526347,0.32526347
192,-0.111552,-0.13605812,0.0007379369926638901,0.024506122,0.024506122
193,0.012957695,-0.041639086,0.0036627165973186493,0.05459678,0.05459678
194,-0.08627108,-0.03389099,0.00337133277207613,-0.05238009,0.05238009
195,0.13376667,0.04237849,0.01026240922510624,0.09138818,0.09138818
196,0.17842217,0.050642554,0.020062845200300217,0.12777962,0.12777962
197,0.36773816,0.2165143,0.028100231662392616,0.15122385,0.15122385
198,0.21605057,0.11134836,0.013470418751239777,0.104702204,0.104702204
199,0.28028363,0.19689028,0.00854539219290018,0.08339335,0.08339335
200,0.20095755,0.21299656,0.00017809428391046822,-0.012039006,0.012039006
201,0.34240445,0.37838072,0.0015903805615380406,-0.03597626,0.03597626
202,0.29048273,0.50465447,0.05636296793818474,-0.21417174,0.21417174
203,0.38016197,0.16581832,0.05645347014069557,0.21434365,0.21434365
204,0.4259495,0.7870226,0.16019891202449799,-0.36107308,0.36107308
205,0.41292706,0.5377157,0.019134603440761566,-0.12478861,0.12478861
206,0.49376953,0.6414786,0.02680918015539646,-0.14770907,0.14770907
207,0.48884225,0.7741356,0.10001210123300552,-0.28529334,0.28529334
208,0.52679765,0.62821865,0.012639370746910572,-0.101421,0.101421
209,0.7102632,0.8281175,0.01706712134182453,-0.1178543,0.1178543
210,0.6573183,0.88992953,0.06648604571819305,-0.23261124,0.23261124
211,0.7109478,0.7423212,0.001209461479447782,-0.03137338,0.03137338
212,0.5661917,0.8541763,0.10190793871879578,-0.2879846,0.2879846
213,0.7891019,0.8103486,0.0005546911270357668,-0.021246672,0.021246672
214,0.83372504,0.89236563,0.004225379321724176,-0.0586406,0.0586406
215,0.7738119,0.6135455,0.031561270356178284,0.1602664,0.1602664
216,1.054096,0.8112326,0.0724758580327034,0.24286336,0.24286336
217,0.647554,0.6596505,0.0001798001758288592,-0.012096524,0.012096524
218,0.9846905,0.9224231,0.004764201119542122,0.062267363,0.062267363
219,1.006166,0.6071108,0.19567494094371796,0.39905518,0.39905518
220,1.0164968,0.8762144,0.024181082844734192,0.14028239,0.14028239
221,1.0062052,1.1863784,0.03988870605826378,-0.18017316,0.18017316
222,1.0686661,1.1685897,0.012268920429050922,-0.09992361,0.09992361
223,1.1241801,1.0519102,0.006417767144739628,0.07226992,0.07226992
224,0.9872746,1.1733154,0.042529087513685226,-0.18604082,0.18604082
225,1.1110113,1.0772972,0.0013966703554615378,0.033714056,0.033714056
226,1.0827123,1.1870724,0.013382533565163612,-0.1043601,0.1043601
227,1.0103437,1.1374662,0.019857030361890793,-0.12712252,0.12712252
228,1.208844,1.0795928,0.020527595654129982,0.12925112,0.12925112
229,1.0968368,1.1574723,0.004517755471169949,-0.060635448,0.060635448
230,1.0183861,1.2705638,0.0781417116522789,-0.25217772,0.25217772
231,1.1279309,1.117479,0.00013423564087133855,0.010451913,0.010451913
232,1.1144143,1.303463,0.04391538351774216,-0.18904865,0.18904865
233,1.3084313,1.0720747,0.06864432245492935,0.23635662,0.23635662
234,1.231026,1.0683738,0.03250795975327492,0.16265225,0.16265225
235,1.3629432,1.0411385,0.12724892795085907,0.32180464,0.32180464
236,1.1659545,1.0958104,0.006045761983841658,0.07014406,0.07014406
237,1.326874,1.0533454,0.0919337123632431,0.27352858,0.27352858
238,1.5292438,1.40377,0.019345315173268318,0.12547386,0.12547386
239,1.2857242,1.147985,0.023312287405133247,0.13773918,0.13773918
240,1.3401781,1.269682,0.006106589455157518,0.07049608,0.07049608
241,1.3263484,1.2839684,0.0022069434635341167,0.042379975,0.042379975
242,1.1169026,1.3061975,0.04402987286448479,-0.18929493,0.18929493
243,1.3189732,1.2415199,0.007371389307081699,0.077453256,0.077453256
244,1.2915239,0.954647,0.139447882771492,0.33687693,0.33687693
245,1.2346325,1.0778631,0.03019893728196621,0.1567694,0.1567694
246,1.1712097,1.1803306,0.00010222095443168655,-0.009120941,0.009120941
247,1.3273287,1.2965127,0.001166866160929203,0.030815959,0.030815959
248,1.1583496,1.3515447,0.04586293175816536,-0.1931951,0.1931951
249,1.4659863,1.1669974,0.10984475165605545,0.29898882,0.29898882
250,1.2604698,1.073292,0.043050430715084076,0.18717778,0.18717778
251,1.1225772,1.396175,0.09198027104139328,-0.27359784,0.27359784
252,1.1888094,0.8066881,0.17942041158676147,0.38212132,0.38212132
253,1.2071617,0.9602855,0.07489068061113358,0.24687618,0.24687618
254,1.4704599,1.3476611,0.018529260531067848,0.1227988,0.1227988
255,1.134505,1.09837,0.0016044488875195384,0.036135077,0.036135077
256,1.2045882,1.0959872,0.01449230220168829,0.108600974,0.108600974
257,1.1551847,1.140822,0.00025348004419356585,0.014362693,0.014362693
258,1.2511668,1.1632962,0.009487598203122616,0.0878706,0.0878706
259,1.1408429,1.425885,0.09983599185943604,-0.28504205,0.28504205
260,1.0704315,1.1756477,0.013603005558252335,-0.105216265,0.105216265
261,1.1556249,1.3213919,0.033764906227588654,-0.16576707,0.16576707
262,1.1355369,1.2706167,0.022420741617679596,-0.13507974,0.13507974
263,1.0960696,1.4291705,0.13633935153484344,-0.33310091,0.33310091
264,1.0907158,1.1758827,0.008912742137908936,-0.08516693,0.08516693
265,1.2518414,1.2993544,0.0027739156503230333,-0.047513008,0.047513008
266,1.0896312,1.1785368,0.00971243530511856,-0.08890557,0.08890557
267,0.99586856,0.8570911,0.02366502396762371,0.13877743,0.13877743
268,1.0501724,1.2628547,0.05558169633150101,-0.21268225,0.21268225
269,1.0883301,1.0704947,0.0003908798680640757,0.017835498,0.017835498
270,0.93517506,1.1412213,0.0521673746407032,-0.20604622,0.20604622
271,1.216681,1.003811,0.055679935961961746,0.21287,0.21287
272,1.1254818,1.0909576,0.0014645926421508193,0.034524202,0.034524202
273,1.1657257,1.0128711,0.028709540143609047,0.15285456,0.15285456
274,1.0452349,0.93078744,0.016094675287604332,0.114447474,0.114447474
275,0.7792823,1.0885853,0.11755409091711044,-0.309303,0.309303
276,1.1241202,0.9553699,0.034991174936294556,0.16875035,0.16875035
277,0.86546046,1.1857952,0.12608909606933594,-0.32033473,0.32033473
278,0.85411793,1.0986528,0.07347691059112549,-0.24453491,0.24453491
279,0.9277731,1.2140839,0.10072673857212067,-0.2863108,0.2863108
280,1.029051,1.0559932,0.0008919482934288681,-0.026942253,0.026942253
281,0.97492915,0.78609985,0.04381350800395012,0.1888293,0.1888293
282,0.93789124,0.81869507,0.017457982525229454,0.11919618,0.11919618
283,0.79304194,0.8650992,0.006380052305757999,-0.07205725,0.07205725
284,0.76773626,0.9554641,0.04330388084053993,-0.18772787,0.18772787
285,0.81069034,0.842166,0.0012173596769571304,-0.031475663,0.031475663
286,0.73803395,0.7512224,0.00021372540504671633,-0.013188422,0.013188422
287,0.8142873,0.76017493,0.003598012262955308,0.054112375,0.054112375
288,0.782078,0.5846796,0.047880303114652634,0.19739842,0.19739842
289,0.7313382,0.72994006,2.402003929091734e-06,0.0013981462,0.0013981462
290,0.39220694,0.8212189,0.22615602612495422,-0.42901197,0.42901197
291,0.62969995,0.54847777,0.008106227032840252,0.08122218,0.08122218
292,0.57765377,0.47576958,0.01275506429374218,0.101884186,0.101884186
293,0.57656395,0.72376347,0.02662455476820469,-0.14719951,0.14719951
294,0.45518243,0.6815751,0.06297875195741653,-0.22639269,0.22639269
295,0.36867088,0.413643,0.0024851704947650433,-0.04497212,0.04497212
296,0.517731,0.52464503,5.873978807358071e-05,-0.0069140196,0.0069140196
297,0.40584198,0.32576808,0.007878640666604042,0.08007389,0.08007389
298,0.4688396,0.564852,0.011327247135341167,-0.09601241,0.09601241
299,0.31407753,0.39611578,0.008269941434264183,-0.08203825,0.08203825
300,0.49251747,0.51025784,0.0003867176128551364,-0.017740369,0.017740369
301,0.42080814,0.338776,0.008268706500530243,0.082032144,0.082032144
302,0.32023656,0.36517072,0.002480975119397044,-0.044934154,0.044934154
303,0.23921326,0.14550337,0.010790467262268066,0.093709886,0.093709886
304,0.31596583,0.42361325,0.014238905161619186,-0.10764742,0.10764742
305,0.24041477,0.2188485,0.0005715042934753001,0.021566272,0.021566272
306,0.1957619,0.30339524,0.014235176146030426,-0.10763334,0.10763334
307,0.24729662,0.14066689,0.013970952481031418,0.10662973,0.10662973
308,0.25718585,0.21554074,0.002131067216396332,0.04164511,0.04164511
309,-0.03872111,0.35933957,0.19470088183879852,-0.39806068,0.39806068
310,-0.046017583,0.21320774,0.082570381462574,-0.2592253,0.2592253
311,-0.04594719,0.1066705,0.02862062305212021,-0.1526177,0.1526177
312,-0.14450732,0.04563916,0.044426899403333664,-0.19014648,0.19014648
313,-0.026247976,0.11944905,0.026083791628479958,-0.14569703,0.14569703
314,0.014999273,0.059552524,0.0024390912149101496,-0.04455325,0.04455325
315,-0.07149494,0.23354666,0.11433721333742142,-0.3050416,0.3050416
316,-0.14638218,0.042876575,0.04401305317878723,-0.18925875,0.18925875
317,-0.0031962665,0.072242826,0.006992984097450972,-0.075439095,0.075439095
318,-0.12389681,0.035436098,0.031194668263196945,-0.1593329,0.1593329
319,-0.12499067,-0.06636876,0.004222694784402847,-0.058621913,0.058621913
320,-0.064420044,-0.036330696,0.0009695102926343679,-0.028089348,0.028089348
321,-0.21193674,-0.04662132,0.03358117863535881,-0.16531542,0.16531542
322,-0.012575147,-0.015203533,8.4888579294784e-06,0.002628386,0.002628386
323,-0.2815818,-0.12629244,0.029631441459059715,-0.15528935,0.15528935
324,-0.054437485,-0.27603945,0.06034157797694206,0.22160196,0.22160196
325,-0.36837843,-0.03701919,0.13491728901863098,-0.33135924,0.33135924
326,-0.2350854,-0.16716078,0.005669233854860067,-0.06792462,0.06792462
327,-0.36629143,-0.15455845,0.0550866462290287,-0.21173298,0.21173298
328,-0.20458308,-0.2972466,0.010550839826464653,0.09266353,0.09266353
329,-0.3781859,-0.30535612,0.006517596077173948,-0.07282978,0.07282978
330,-0.31444648,-0.2093294,0.01357738021761179,-0.10511708,0.10511708
331,-0.42113486,-0.33594844,0.008916827850043774,-0.08518642,0.08518642
332,-0.2743111,-0.40482304,0.020930033177137375,0.13051194,0.13051194
333,-0.444998,-0.38514557,0.004401822108775377,-0.05985242,0.05985242
334,-0.22193787,-0.4003109,0.039095599204301834,0.17837304,0.17837304
335,-0.50023377,-0.16701743,0.13643379509449005,-0.33321634,0.33321634
336,-0.5450802,-0.44615665,0.012024563737213612,-0.098923534,0.098923534
337,-0.3248041,-0.45890656,0.022097492590546608,0.13410246,0.13410246
338,-0.48815218,-0.28154817,0.052450161427259445,-0.206604,0.206604
339,-0.4383532,-0.32135913,0.01681889034807682,-0.11699408,0.11699408
340,-0.4781328,-0.45083824,0.0009154239087365568,-0.027294576,0.027294576
341,-0.58510786,-0.3514656,0.06707677245140076,-0.23364225,0.23364225
342,-0.46916273,-0.22442135,0.07360108196735382,-0.24474138,0.24474138
343,-0.34228125,-0.389024,0.0026847112458199263,0.046742737,0.046742737
344,-0.3754736,-0.37673983,1.970176526810974e-06,0.0012662411,0.0012662411
345,-0.459335,-0.4311708,0.0009746858850121498,-0.028164208,0.028164208
346,-0.37773052,-0.46476582,0.009308082051575184,0.0870353,0.0870353
347,-0.6010674,-0.51169914,0.009813768789172173,-0.089368284,0.089368284
348,-0.53352857,-0.39809766,0.02253745123744011,-0.1354309,0.1354309
349,-0.46696946,-0.50988847,0.002263442613184452,0.04291901,0.04291901
350,-0.5248421,-0.5621045,0.0017061281250789762,0.03726244,0.03726244
351,-0.5413976,-0.510391,0.0011813463643193245,-0.031006575,0.031006575
352,-0.64133316,-0.46992442,0.036102332174777985,-0.17140874,0.17140874
353,-0.73356587,-0.49654838,0.06902877986431122,-0.23701748,0.23701748
354,-0.44738302,-0.73454565,0.10132703930139542,0.28716263,0.28716263
355,-0.5081216,-0.7114778,0.05081412196159363,0.2033562,0.2033562
356,-0.4450111,-0.40922406,0.0015736939385533333,-0.035787046,0.035787046
357,-0.5811476,-0.459439,0.018201718106865883,-0.1217086,0.1217086
358,-0.61031,-0.5445112,0.005319929216057062,-0.06579882,0.06579882
359,-0.5393266,-0.41324732,0.019532479345798492,-0.12607929,0.12607929
360,-0.4547945,-0.6183698,0.03287798538804054,0.16357532,0.16357532
361,-0.562817,-0.47809502,0.008819867856800556,-0.08472195,0.08472195
362,-0.4581131,-0.5802291,0.018323766067624092,0.122116,0.122116
363,-0.6366417,-0.70201546,0.0052514271810650826,0.06537378,0.06537378
364,-0.5489101,-0.6132771,0.005090921651571989,0.064367,0.064367
365,-0.53550184,-0.59273523,0.004025022499263287,0.057233393,0.057233393
366,-0.40048268,-0.33453044,0.005344764795154333,-0.06595224,0.06595224
367,-0.4958326,-0.5878658,0.010407805442810059,0.09203324,0.09203324
368,-0.33424118,-0.4579828,0.018814845010638237,0.12374163,0.12374163
369,-0.63459057,-0.539142,0.011194580234587193,-0.09544855,0.09544855
370,-0.47646496,-0.4804732,1.9741217329283245e-05,0.0040082335,0.0040082335
371,-0.45975867,-0.48561886,0.000821737281512469,0.02586019,0.02586019
372,-0.40248653,-0.47363135,0.006219508126378059,0.07114482,0.07114482
373,-0.53113836,-0.44482425,0.009154467843472958,-0.08631411,0.08631411
374,-0.26513138,-0.33700874,0.006348241586238146,0.07187736,0.07187736
375,-0.4144841,-0.32791802,0.009207982569932938,-0.08656609,0.08656609
376,-0.50509185,-0.3785905,0.019663449376821518,-0.12650135,0.12650135
377,-0.37696806,-0.2189438,0.03068436309695244,-0.15802425,0.15802425
378,-0.3840206,-0.4133573,0.0010575269116088748,0.02933669,0.02933669
379,-0.05006781,-0.30720308,0.08124424517154694,0.25713527,0.25713527
380,-0.19742897,-0.38323197,0.04242042079567909,0.185803,0.185803
381,-0.26983914,-0.27421162,2.3492735635954887e-05,0.0043724775,0.0043724775
