step,true,pred,loss,error,abs_error
35,0.9595436,1.1412234,0.04055861383676529,-0.18167984,0.18167984
36,1.0611541,1.2192829,0.03072495013475418,-0.15812874,0.15812874
37,0.9966976,1.1362445,0.023928212001919746,-0.13954693,0.13954693
38,0.9862497,1.2283126,0.07199893146753311,-0.24206293,0.24206293
39,1.1044769,1.1951102,0.010093575343489647,-0.09063327,0.09063327
40,1.1286752,1.1985402,0.005997760221362114,-0.06986499,0.06986499
41,0.87236434,1.2981758,0.2227942943572998,-0.42581147,0.42581147
42,0.93759537,1.207198,0.08931367099285126,-0.26960266,0.26960266
43,1.0159461,1.1196172,0.013206405565142632,-0.103671074,0.103671074
44,1.0426153,1.3496972,0.115871861577034,-0.30708194,0.30708194
45,1.0154597,1.2955087,0.09636911004781723,-0.2800491,0.2800491
46,1.0857904,1.2458532,0.031481098383665085,-0.16006279,0.16006279
47,1.1453233,1.2045463,0.004309740848839283,-0.059223056,0.059223056
48,1.2203649,1.1596998,0.004522187635302544,0.06066513,0.06066513
49,1.1074122,1.3837439,0.09382767975330353,-0.27633166,0.27633166
50,0.96476835,1.2005619,0.0683177039027214,-0.23579353,0.23579353
51,1.0348077,1.4581581,0.22022640705108643,-0.42335045,0.42335045
52,1.0406258,1.3224641,0.09760440140962601,-0.2818383,0.2818383
53,1.0973226,1.3251415,0.06377479434013367,-0.22781897,0.22781897
54,1.0814648,1.3418633,0.08331946283578873,-0.2603985,0.2603985
55,1.243579,1.413106,0.03531402722001076,-0.16952693,0.16952693
56,0.98739195,1.3843572,0.19363084435462952,-0.39696527,0.39696527
57,1.0661451,1.3172112,0.07745426893234253,-0.2510661,0.2510661
58,1.2564013,1.3151008,0.0042338608764112,-0.05869949,0.05869949
59,0.95481366,1.3869483,0.22946038842201233,-0.4321347,0.4321347
60,1.0194076,1.2593149,0.07072222232818604,-0.23990726,0.23990726
61,0.90112793,1.3158371,0.2113279104232788,-0.4147092,0.4147092
62,0.99372286,1.3887101,0.19170604646205902,-0.3949873,0.3949873
63,0.89657575,1.3824949,0.2901333272457123,-0.48591918,0.48591918
64,1.067556,1.1518112,0.008722959086298943,-0.08425522,0.08425522
65,0.9650914,1.3940202,0.2260684370994568,-0.4289288,0.4289288
66,0.84351856,1.3157021,0.27396246790885925,-0.47218353,0.47218353
67,1.0070388,1.346608,0.14168575406074524,-0.3395692,0.3395692
68,0.92610735,1.1904022,0.08583149313926697,-0.2642948,0.2642948
69,0.9878263,1.0272752,0.001912226085551083,-0.039448917,0.039448917
70,0.7614369,1.1784127,0.21364417672157288,-0.4169758,0.4169758
71,0.8960098,1.1338077,0.06948410719633102,-0.23779786,0.23779786
72,0.9186618,0.9646621,0.0026001061778515577,-0.0460003,0.0460003
73,0.7804771,0.9957583,0.05694838613271713,-0.21528119,0.21528119
74,0.6777004,1.0464501,0.1670832633972168,-0.36874974,0.36874974
75,0.77953625,0.9889071,0.053864412009716034,-0.20937085,0.20937085
76,0.88592786,1.0487258,0.03256623446941376,-0.16279799,0.16279799
77,0.854465,0.97264236,0.017160823568701744,-0.118177354,0.118177354
78,0.6771353,0.94972956,0.09130675345659256,-0.27259427,0.27259427
79,0.56914115,0.80125767,0.06620359420776367,-0.23211652,0.23211652
80,0.6311847,0.82709086,0.047159094363451004,-0.19590616,0.19590616
81,0.6037063,0.828771,0.06224207580089569,-0.2250647,0.2250647
82,0.6708667,0.5985873,0.006419462151825428,0.07227945,0.07227945
83,0.5908257,0.7596606,0.03502627834677696,-0.16883492,0.16883492
84,0.50055975,0.84414715,0.1450587511062622,-0.3435874,0.3435874
85,0.66035116,0.6331615,0.0009083987679332495,0.027189672,0.027189672
86,0.5375078,0.75296056,0.05703924223780632,-0.21545279,0.21545279
87,0.54007334,0.65642565,0.016634877771139145,-0.11635232,0.11635232
88,0.2966521,0.5664114,0.08941741287708282,-0.26975927,0.26975927
89,0.1989228,0.40085086,0.05010288953781128,-0.20192806,0.20192806
90,0.2694019,0.3295362,0.004443380981683731,-0.06013429,0.06013429
91,0.33654818,0.50022674,0.03291948139667511,-0.16367856,0.16367856
92,0.41335458,0.44889286,0.0015518971486017108,-0.035538286,0.035538286
93,0.092314035,0.2948471,0.05040357634425163,-0.20253307,0.20253307
94,0.45638108,0.43135583,0.0007695325184613466,0.025025249,0.025025249
95,0.28448248,0.3369494,0.003382523078471422,-0.05246693,0.05246693
96,0.37359455,0.23270737,0.02439003624022007,0.14088719,0.14088719
97,0.11895391,0.2496355,0.020984480157494545,-0.13068159,0.13068159
98,0.22780773,0.31542048,0.009432002902030945,-0.08761275,0.08761275
99,0.15573625,0.005225721,0.027835769578814507,0.15051053,0.15051053
100,0.19874401,0.15129578,0.002766364486888051,0.047448233,0.047448233
101,0.06335905,-0.013208714,0.0072037940844893456,0.07656777,0.07656777
102,0.1038672,0.034249548,0.005955362692475319,0.06961766,0.06961766
103,0.1366582,0.12489256,0.0001700985012575984,0.011765644,0.011765644
104,-0.06865963,-0.106182516,0.0017300606705248356,0.037522882,0.037522882
105,-0.00913119,0.036093716,0.0025131881702691317,-0.045224905,0.045224905
106,-0.25174794,0.07820678,0.13377594947814941,-0.3299547,0.3299547
107,-0.022069989,-0.19920972,0.03855683654546738,0.17713973,0.17713973
108,0.07407421,-0.1853303,0.08268456161022186,0.2594045,0.2594045
109,-0.274582,-0.2897049,0.00028102120268158615,0.0151228905,0.0151228905
110,-0.18765983,-0.31744137,0.02069641463458538,0.12978154,0.12978154
111,-0.11845744,-0.31576857,0.04783795028924942,0.19731113,0.19731113
112,-0.23091295,-0.2985339,0.005618643015623093,0.06762093,0.06762093
113,-0.24462542,-0.28133473,0.0016558559145778418,0.03670931,0.03670931
114,-0.32681522,-0.35814944,0.001206443179398775,0.03133422,0.03133422
115,-0.3565791,-0.29697898,0.004364790860563517,-0.059600115,0.059600115
116,-0.34792176,-0.34121755,5.5229069403139874e-05,-0.0067042112,0.0067042112
117,-0.3599867,-0.48016712,0.017747478559613228,0.12018043,0.12018043
118,-0.5065875,-0.5259958,0.0004628546885214746,0.019408286,0.019408286
119,-0.4187003,-0.5130891,0.010947397910058498,0.09438881,0.09438881
120,-0.2782438,-0.6567212,0.17601479589939117,0.37847736,0.37847736
121,-0.49933538,-0.49391428,3.611145439208485e-05,-0.005421102,0.005421102
122,-0.6027815,-0.6649689,0.004751973319798708,0.062187433,0.062187433
123,-0.51512635,-0.59309685,0.0074701677076518536,0.077970505,0.077970505
124,-0.59165734,-0.6734093,0.00821231584995985,0.08175194,0.08175194
125,-0.67351407,-0.5474928,0.019514473155140877,-0.12602127,0.12602127
126,-0.5445109,-0.6440962,0.012185966596007347,0.099585295,0.099585295
127,-0.64746207,-0.61445004,0.0013390970416367054,-0.033012033,0.033012033
128,-0.6561652,-0.6496832,5.162911111256108e-05,-0.006482005,0.006482005
129,-0.5948624,-0.6229295,0.0009679760551080108,0.028067112,0.028067112
130,-0.7792843,-0.60487545,0.03737720102071762,-0.17440885,0.17440885
131,-0.81513685,-0.72716504,0.009509451687335968,-0.08797181,0.08797181
132,-0.5881588,-0.80560905,0.058101773262023926,0.21745026,0.21745026
133,-0.861852,-0.73070914,0.02113289013504982,-0.13114285,0.13114285
134,-0.7792199,-0.8298388,0.0031484283972531557,0.050618887,0.050618887
135,-0.8735855,-0.7890348,0.008784235455095768,-0.08455074,0.08455074
136,-0.7535365,-0.7890288,0.0015478809364140034,0.0354923,0.0354923
137,-0.67271644,-0.8169978,0.02557939477264881,0.14428139,0.14428139
138,-0.71417254,-0.78412384,0.006012568715959787,0.069951296,0.069951296
139,-0.49539474,-0.78179246,0.1007879301905632,0.28639773,0.28639773
140,-0.6343642,-0.78087395,0.026375582441687584,0.14650977,0.14650977
141,-0.84394985,-0.82343644,0.0005170645308680832,-0.020513415,0.020513415
142,-0.877628,-0.8179696,0.004373324569314718,-0.05965841,0.05965841
143,-0.49365756,-0.8000571,0.11535748839378357,0.30639955,0.30639955
144,-0.6637928,-0.81973165,0.02987980656325817,0.15593886,0.15593886
145,-0.7161599,-0.6680053,0.002849336713552475,-0.048154593,0.048154593
146,-0.7719837,-0.8120828,0.001975785242393613,0.040099144,0.040099144
147,-0.7558151,-0.7074854,0.002870105905458331,-0.04832971,0.04832971
148,-0.9343985,-0.69916123,0.06799574941396713,-0.23523724,0.23523724
149,-0.77283484,-0.80012757,0.0009152977145276964,0.027292728,0.027292728
150,-0.7830835,-0.84578484,0.0048308586701750755,0.062701344,0.062701344
151,-0.88160306,-0.7953071,0.009150625206530094,-0.08629596,0.08629596
152,-0.8453322,-0.73660606,0.014525730162858963,-0.108726144,0.108726144
153,-0.63955146,-0.814401,0.03756628558039665,0.17484951,0.17484951
154,-0.802465,-0.75232273,0.003089417004957795,-0.05014229,0.05014229
155,-0.58098537,-0.7543599,0.03693518415093422,0.17337453,0.17337453
156,-0.95958847,-0.84400326,0.016416247934103012,-0.11558521,0.11558521
157,-0.83439916,-0.8018097,0.001305037410929799,-0.032589436,0.032589436
158,-0.9328105,-0.71003884,0.06098025664687157,-0.22277164,0.22277164
159,-0.8941341,-0.74294513,0.028087254613637924,-0.15118897,0.15118897
160,-0.8503149,-0.79805154,0.0033563398756086826,-0.05226338,0.05226338
161,-0.7294391,-0.74266905,0.00021507294150069356,0.013229966,0.013229966
162,-0.7269147,-0.7786663,0.0032909142319113016,0.051751614,0.051751614
163,-0.8132834,-0.8524607,0.001885975943878293,0.0391773,0.0391773
164,-0.95899886,-0.7445858,0.05649000406265259,-0.21441305,0.21441305
165,-0.5783989,-0.7783293,0.04911646619439125,0.19993043,0.19993043
166,-0.743756,-0.83472234,0.010167882777750492,0.090966344,0.090966344
167,-0.81486005,-0.72945744,0.008962126448750496,-0.08540261,0.08540261
168,-0.6628075,-0.72596866,0.004901960026472807,0.063161135,0.063161135
169,-0.65592295,-0.5711161,0.008837543427944183,-0.08480686,0.08480686
170,-0.69367975,-0.74552315,0.003302604891359806,0.051843405,0.051843405
171,-0.6305627,-0.7140859,0.008572020567953587,0.083523154,0.083523154
172,-0.74386543,-0.62951213,0.016068190336227417,-0.1143533,0.1143533
173,-0.5342456,-0.7022746,0.03469269350171089,0.16802901,0.16802901
174,-0.6907137,-0.63802356,0.0034113717265427113,-0.05269015,0.05269015
175,-0.6312799,-0.60508883,0.000842898094560951,-0.026191056,0.026191056
176,-0.48443738,-0.67959136,0.04679771140217781,0.19515398,0.19515398
177,-0.4064109,-0.60372347,0.04783865436911583,0.19731256,0.19731256
178,-0.34461257,-0.45955625,0.016234537586569786,0.11494368,0.11494368
179,-0.37289003,-0.49466708,0.018222181126475334,0.12177706,0.12177706
180,-0.4850599,-0.5055117,0.0005139654385857284,0.020451814,0.020451814
181,-0.57985216,-0.5380686,0.0021452626679092646,-0.04178357,0.04178357
182,-0.25726703,-0.41819236,0.031821321696043015,0.16092533,0.16092533
183,-0.23167261,-0.42877766,0.04773809015750885,0.19710505,0.19710505
184,-0.40587792,-0.50844324,0.012926192954182625,0.10256532,0.10256532
185,-0.21549484,-0.39810798,0.04097636416554451,0.18261313,0.18261313
186,-0.30879137,-0.44728532,0.023568442091345787,0.13849396,0.13849396
187,-0.092467815,-0.33536646,0.0724969282746315,0.24289864,0.24289864
188,-0.2602056,-0.30981854,0.0030245352536439896,0.04961294,0.04961294
189,0.02387661,-0.32092705,0.14608752727508545,0.34480366,0.34480366
190,-0.059839692,-0.17269698,0.015650514513254166,0.11285728,0.11285728
191,0.077593505,-0.20045891,0.09499982744455338,0.27805242,0.27805242
192,-0.111552,-0.300864,0.04403780400753021,0.18931201,0.18931201
193,0.012957695,-0.23412135,0.07501381635665894,0.24707904,0.24707904
194,-0.08627108,-0.11439282,0.0009717479115352035,0.02812174,0.02812174
195,0.13376667,0.08016163,0.0035308590158820152,0.053605035,0.053605035
196,0.17842217,-0.09799126,0.09388314932584763,0.27641344,0.27641344
197,0.36773816,0.06892815,0.10971338301897049,0.29881,0.29881
198,0.21605057,0.03762481,0.039118703454732895,0.17842576,0.17842576
199,0.28028363,0.053444955,0.06322713196277618,0.22683868,0.22683868
200,0.20095755,0.10349387,0.011672265827655792,0.09746368,0.09746368
201,0.34240445,0.38774645,0.002526218071579933,-0.045342,0.045342
202,0.29048273,0.30925152,0.00043285550782456994,-0.018768787,0.018768787
203,0.38016197,0.2609216,0.017470931634306908,0.11924037,0.11924037
204,0.4259495,0.653136,0.06342117488384247,-0.2271865,0.2271865
205,0.41292706,0.3873264,0.0008053281344473362,0.025600672,0.025600672
206,0.49376953,0.35559693,0.02345920540392399,0.1381726,0.1381726
207,0.48884225,0.6688965,0.039836037904024124,-0.18005425,0.18005425
208,0.52679765,0.5787305,0.003314016154035926,-0.05193287,0.05193287
209,0.7102632,0.7451422,0.0014948506141081452,-0.03487903,0.03487903
210,0.6573183,0.716478,0.004300515167415142,-0.059159696,0.059159696
211,0.7109478,0.6906519,0.0005061578704044223,0.020295918,0.020295918
212,0.5661917,0.88400376,0.12411097437143326,-0.3178121,0.3178121
213,0.7891019,1.0122281,0.06117452308535576,-0.22312623,0.22312623
214,0.83372504,1.083704,0.07678495347499847,-0.24997896,0.24997896
215,0.7738119,0.67045784,0.013125764206051826,0.10335404,0.10335404
216,1.054096,1.1855857,0.02124481275677681,-0.13148975,0.13148975
217,0.647554,0.8683073,0.059880271553993225,-0.22075331,0.22075331
218,0.9846905,0.97921485,3.684149851324037e-05,0.0054756403,0.0054756403
219,1.006166,1.0541171,0.002825315110385418,-0.047951102,0.047951102
220,1.0164968,1.2288488,0.0554092675447464,-0.21235204,0.21235204
221,1.0062052,1.2671227,0.08365195244550705,-0.26091754,0.26091754
222,1.0686661,1.3000398,0.06578054279088974,-0.23137367,0.23137367
223,1.1241801,1.3501536,0.06274577975273132,-0.22597349,0.22597349
224,0.9872746,1.3831824,0.19260066747665405,-0.39590782,0.39590782
225,1.1110113,1.4386855,0.13193321228027344,-0.32767427,0.32767427
226,1.0827123,1.4033883,0.12635789811611176,-0.32067597,0.32067597
227,1.0103437,1.4924598,0.28560954332351685,-0.4821161,0.4821161
228,1.208844,1.5003561,0.1044197827577591,-0.29151213,0.29151213
229,1.0968368,1.4832134,0.1834387630224228,-0.38637662,0.38637662
230,1.0183861,1.58896,0.4000307619571686,-0.5705739,0.5705739
231,1.1279309,1.40977,0.09760496020317078,-0.28183913,0.28183913
232,1.1144143,1.5514442,0.23468837141990662,-0.43702984,0.43702984
233,1.3084313,1.5486281,0.07089313119649887,-0.24019682,0.24019682
234,1.231026,1.6226953,0.18849873542785645,-0.39166927,0.39166927
235,1.3629432,1.4939895,0.021101776510477066,-0.1310463,0.1310463
236,1.1659545,1.5916766,0.2227007895708084,-0.42572212,0.42572212
237,1.326874,1.5211742,0.04638908803462982,-0.19430017,0.19430017
238,1.5292438,1.7990911,0.08947581052780151,-0.26984727,0.26984727
239,1.2857242,1.6903806,0.20120660960674286,-0.4046564,0.4046564
240,1.3401781,1.6265972,0.10080299526453018,-0.28641903,0.28641903
241,1.3263484,1.791885,0.26630350947380066,-0.4655366,0.4655366
242,1.1169026,1.6020215,0.2891784608364105,-0.48511887,0.48511887
243,1.3189732,1.6415691,0.12787552177906036,-0.32259595,0.32259595
244,1.2915239,1.4304478,0.023715022951364517,-0.13892388,0.13892388
245,1.2346325,1.5854267,0.15120786428451538,-0.3507942,0.3507942
246,1.1712097,1.7449924,0.4045425355434418,-0.5737827,0.5737827
247,1.3273287,1.7092665,0.17924821376800537,-0.38193786,0.38193786
248,1.1583496,1.5508038,0.1892549693584442,-0.39245415,0.39245415
249,1.4659863,1.6016539,0.02261633612215519,-0.13566768,0.13566768
250,1.2604698,1.692599,0.22945468127727509,-0.43212926,0.43212926
251,1.1225772,1.706501,0.41896888613700867,-0.5839238,0.5839238
252,1.1888094,1.4181702,0.06464102864265442,-0.22936082,0.22936082
253,1.2071617,1.6067382,0.19618664681911469,-0.39957654,0.39957654
254,1.4704599,1.686285,0.05723648518323898,-0.21582508,0.21582508
255,1.134505,1.5166715,0.17946292459964752,-0.3821665,0.3821665
256,1.2045882,1.7005843,0.30229154229164124,-0.49599612,0.49599612
257,1.1551847,1.4938757,0.14095385372638702,-0.338691,0.338691
258,1.2511668,1.4103637,0.03114146552979946,-0.15919685,0.15919685
259,1.1408429,1.6952068,0.37762370705604553,-0.55436385,0.55436385
260,1.0704315,1.6087462,0.35607537627220154,-0.5383147,0.5383147
261,1.1556249,1.6703871,0.325598806142807,-0.5147623,0.5147623
262,1.1355369,1.5880474,0.25160935521125793,-0.45251048,0.45251048
263,1.0960696,1.604917,0.3181593418121338,-0.5088475,0.5088475
264,1.0907158,1.4939952,0.19983960688114166,-0.40327942,0.40327942
265,1.2518414,1.5103351,0.08210491389036179,-0.25849366,0.25849366
266,1.0896312,1.5113778,0.2185610681772232,-0.4217466,0.4217466
267,0.99586856,1.3845313,0.1856158822774887,-0.3886627,0.3886627
268,1.0501724,1.5619256,0.32180342078208923,-0.5117532,0.5117532
269,1.0883301,1.261312,0.03676803410053253,-0.17298186,0.17298186
270,0.93517506,1.3194761,0.18147331476211548,-0.38430107,0.38430107
271,1.216681,1.3469818,0.020862344652414322,-0.13030076,0.13030076
272,1.1254818,1.4977307,0.17026923596858978,-0.3722489,0.3722489
273,1.1657257,1.1276206,0.0017841642256826162,0.03810513,0.03810513
274,1.0452349,1.1508192,0.013698314316570759,-0.105584264,0.105584264
275,0.7792823,1.3113033,0.34779781103134155,-0.532021,0.532021
276,1.1241202,1.2097588,0.009011725895106792,-0.08563852,0.08563852
277,0.86546046,1.1950079,0.13344591856002808,-0.32954746,0.32954746
278,0.85411793,1.1626797,0.1169913187623024,-0.30856174,0.30856174
279,0.9277731,1.2414112,0.1208723708987236,-0.3136381,0.3136381
280,1.029051,1.2737209,0.07355813682079315,-0.24466991,0.24466991
281,0.97492915,0.8788861,0.011334462091326714,0.09604305,0.09604305
282,0.93789124,1.0504224,0.01556018739938736,-0.112531185,0.112531185
283,0.79304194,1.0983255,0.1145186796784401,-0.30528355,0.30528355
284,0.76773626,1.1229763,0.15506483614444733,-0.35524005,0.35524005
285,0.81069034,1.1011153,0.10364238917827606,-0.290425,0.290425
286,0.73803395,0.8414844,0.013150263577699661,-0.10345048,0.10345048
287,0.8142873,0.9416876,0.019943905994296074,-0.12740028,0.12740028
288,0.782078,0.8089679,0.0008884751005098224,-0.02688986,0.02688986
289,0.7313382,0.80618113,0.006882892455905676,-0.07484293,0.07484293
290,0.39220694,1.041101,0.5173887610435486,-0.6488941,0.6488941
291,0.62969995,0.7554928,0.019443821161985397,-0.12579286,0.12579286
292,0.57765377,0.6500057,0.006432348396629095,-0.07235193,0.07235193
293,0.57656395,0.7186149,0.024794625118374825,-0.14205092,0.14205092
294,0.45518243,0.7417593,0.10091405361890793,-0.28657687,0.28657687
295,0.36867088,0.4704164,0.012720378115773201,-0.101745516,0.101745516
296,0.517731,0.6112435,0.010745053179562092,-0.093512475,0.093512475
297,0.40584198,0.49752963,0.01032977644354105,-0.09168765,0.09168765
298,0.4688396,0.4375038,0.001206562272273004,0.03133577,0.03133577
299,0.31407753,0.2755684,0.0018222008366137743,0.03850913,0.03850913
300,0.49251747,0.5069638,0.0002564384776633233,-0.014446318,0.014446318
301,0.42080814,0.3322464,0.009637442417442799,0.08856174,0.08856174
302,0.32023656,0.2556414,0.005127072799950838,0.06459516,0.06459516
303,0.23921326,0.114400685,0.019141949713230133,0.12481257,0.12481257
304,0.31596583,0.16113776,0.029455669224262238,0.15482807,0.15482807
305,0.24041477,0.11050096,0.02073862962424755,0.1299138,0.1299138
306,0.1957619,0.14529337,0.003129759104922414,0.050468534,0.050468534
307,0.24729662,-0.0019549103,0.0763387456536293,0.24925153,0.24925153
308,0.25718585,-0.086529374,0.14516666531562805,0.34371522,0.34371522
309,-0.03872111,0.3007773,0.14162661135196686,-0.3394984,0.3394984
310,-0.046017583,-0.12371424,0.007417775224894285,0.07769665,0.07769665
311,-0.04594719,-0.07868609,0.0013170347083359957,0.032738898,0.032738898
312,-0.14450732,-0.21710917,0.006476864218711853,0.072601855,0.072601855
313,-0.026247976,-0.21456066,0.04357411712408066,0.18831268,0.18831268
314,0.014999273,-0.13950917,0.029334183782339096,0.15450844,0.15450844
315,-0.07149494,-0.14864615,0.00731399143114686,0.07715121,0.07715121
316,-0.14638218,-0.15837303,0.00017667131032794714,0.011990845,0.011990845
317,-0.0031962665,-0.18563208,0.04089680686593056,0.18243581,0.18243581
318,-0.12389681,-0.1965746,0.006490417756140232,0.07267779,0.07267779
319,-0.12499067,-0.39683887,0.09080761671066284,0.2718482,0.2718482
320,-0.064420044,-0.27072462,0.05229824408888817,0.20630458,0.20630458
321,-0.21193674,-0.28320572,0.006241234950721264,0.071268976,0.071268976
322,-0.012575147,-0.4258841,0.20990319550037384,0.41330895,0.41330895
323,-0.2815818,-0.395018,0.015811504796147346,0.11343622,0.11343622
324,-0.054437485,-0.43594518,0.17884467542171478,0.3815077,0.3815077
325,-0.36837843,-0.45795956,0.009860577993094921,0.08958113,0.08958113
326,-0.2350854,-0.38142857,0.026315657421946526,0.14634317,0.14634317
327,-0.36629143,-0.4279419,0.004670274443924427,0.061650455,0.061650455
328,-0.20458308,-0.47436687,0.08943367004394531,0.2697838,0.2697838
329,-0.3781859,-0.47445175,0.011387129314243793,0.09626585,0.09626585
330,-0.31444648,-0.4031271,0.00966334342956543,0.088680625,0.088680625
331,-0.42113486,-0.46684405,0.00256729475222528,0.045709193,0.045709193
332,-0.2743111,-0.5013236,0.06332407891750336,0.22701249,0.22701249
333,-0.444998,-0.6594729,0.05652264878153801,0.21447489,0.21447489
334,-0.22193787,-0.55682814,0.13780803978443146,0.33489028,0.33489028
335,-0.50023377,-0.52801985,0.0009486904600635171,0.027786076,0.027786076
336,-0.5450802,-0.73616403,0.04486599937081337,0.19108385,0.19108385
337,-0.3248041,-0.58384746,0.08245451748371124,0.25904337,0.25904337
338,-0.48815218,-0.5508969,0.00483753951266408,0.06274471,0.06274471
339,-0.4383532,-0.54033,0.01277827750891447,0.10197678,0.10197678
340,-0.4781328,-0.65812117,0.03980691730976105,0.17998835,0.17998835
341,-0.58510786,-0.60726696,0.0006033563404344022,0.0221591,0.0221591
342,-0.46916273,-0.5343559,0.005222441162914038,0.06519315,0.06519315
343,-0.34228125,-0.603751,0.08400638401508331,0.26146975,0.26146975
344,-0.3754736,-0.51789105,0.024922765791416168,0.14241746,0.14241746
345,-0.459335,-0.70113605,0.0718432068824768,0.24180105,0.24180105
346,-0.37773052,-0.5624877,0.041944216936826706,0.1847572,0.1847572
347,-0.6010674,-0.65355676,0.0033854087814688683,0.05248934,0.05248934
348,-0.53352857,-0.5539441,0.000512142782099545,0.020415545,0.020415545
349,-0.46696946,-0.6118174,0.025780685245990753,0.14484796,0.14484796
350,-0.5248421,-0.6096997,0.008848125115036964,0.08485764,0.08485764
351,-0.5413976,-0.75864214,0.057991884648799896,0.21724457,0.21724457
352,-0.64133316,-0.71410114,0.006506533361971378,0.07276797,0.07276797
353,-0.73356587,-0.5884758,0.025866908952593803,-0.14509004,0.14509004
354,-0.44738302,-0.70699257,0.08281536400318146,0.25960955,0.25960955
355,-0.5081216,-0.6864976,0.0390968956053257,0.17837602,0.17837602
356,-0.4450111,-0.56473875,0.017614027485251427,0.11972764,0.11972764
357,-0.5811476,-0.60921526,0.0009680131333880126,0.028067648,0.028067648
358,-0.61031,-0.67439336,0.0050461445935070515,0.06408334,0.06408334
359,-0.5393266,-0.6021178,0.004844689276069403,0.06279117,0.06279117
360,-0.4547945,-0.50265104,0.002814180450513959,0.04785654,0.04785654
361,-0.562817,-0.6242699,0.004640383645892143,0.061452925,0.061452925
362,-0.4581131,-0.65243226,0.04639815166592598,0.19431916,0.19431916
363,-0.6366417,-0.6239453,0.00019807321950793266,-0.012696385,0.012696385
364,-0.5489101,-0.632773,0.008641893975436687,0.0838629,0.0838629
365,-0.53550184,-0.58595127,0.0031273935455828905,0.05044943,0.05044943
366,-0.40048268,-0.55400366,0.02896042913198471,0.15352097,0.15352097
367,-0.4958326,-0.5188606,0.0006516003631986678,0.023027986,0.023027986
368,-0.33424118,-0.6208522,0.10093811899423599,0.286611,0.286611
369,-0.63459057,-0.64991397,0.00028852460673078895,0.0153234005,0.0153234005
370,-0.47646496,-0.53835964,0.004707350395619869,0.061894685,0.061894685
371,-0.45975867,-0.54082865,0.00807588454335928,0.081069976,0.081069976
372,-0.40248653,-0.5546988,0.028468793258070946,0.15221229,0.15221229
373,-0.53113836,-0.48420808,0.0027062988374382257,-0.046930283,0.046930283
374,-0.26513138,-0.5043686,0.07032779604196548,0.23923722,0.23923722
375,-0.4144841,-0.5107297,0.011382333934307098,0.09624556,0.09624556
376,-0.50509185,-0.5628228,0.004095314536243677,0.057730973,0.057730973
377,-0.37696806,-0.42360792,0.0026729018427431583,0.04663986,0.04663986
378,-0.3840206,-0.47675803,0.010567682795226574,0.09273744,0.09273744
379,-0.05006781,-0.4880248,0.23568516969680786,0.437957,0.437957
380,-0.19742897,-0.38677618,0.044054191559553146,0.18934721,0.18934721
381,-0.26983914,-0.4228051,0.02875140681862831,0.15296596,0.15296596
382,-0.25674155,-0.342361,0.009007709100842476,0.08561945,0.08561945
