time,feature1,feature2,feature3,target,pattern_id
224.0,0.754584014511431,0.7728669879373764,0.3247400855018333,0.8301523034565245,1.0
225.0,0.9335999577403746,0.7566713734168476,0.5332215909878589,0.7259175639535631,1.0
226.0,0.8533564402993872,0.7515980184425486,0.5541132083349729,0.7622433417773045,1.0
227.0,0.7606518633814822,0.7094083207144867,0.36280945265197445,0.9933882317040794,1.0
228.0,0.8176474720677187,0.7967394517484319,0.24652351494938474,0.9671127433842488,1.0
229.0,0.9771226934205258,0.8970220181612357,0.5438713667857599,0.9052609665893038,1.0
230.0,0.8553256371671345,0.5952382832366007,0.3842066560819122,0.886571345762259,1.0
231.0,0.9684033568895064,0.4884494741203095,0.5408797473203697,0.7441767106201712,1.0
232.0,0.9688880000192998,0.5904940140135648,0.273543414631664,0.8572455741604744,1.0
233.0,0.9159053373158998,0.8306618493741234,0.56813075820651,1.172207280790454,1.0
234.0,1.211339521866079,0.4651950370343876,0.36564365182698333,0.8688995558332996,1.0
235.0,1.0753467329804458,0.6818757571128045,0.5672920655192131,1.030902812870753,1.0
236.0,0.8235659193319036,0.6576933330369248,0.5026555839706638,1.1268245753171842,1.0
237.0,1.0579531131484248,0.4061092201300969,0.41239803703421457,0.9138154148712526,1.0
238.0,0.9854461101219876,0.48952519755310053,0.47319683509482324,1.0700958040769346,1.0
239.0,1.1482630513708232,0.5662682666407647,0.5881797426793085,1.1568112716422663,1.0
240.0,0.9942297186542794,0.3359895841304799,0.5353183295482862,1.0747317246882746,1.0
241.0,1.0715274857105643,0.3237196094825492,0.5878798009138133,1.369841435423931,1.0
242.0,1.142067539538964,0.2558161640184477,0.7313163521598954,0.9247088857530986,1.0
243.0,1.18575237998632,0.1821765698994125,0.3810021069513866,1.2050497135576959,1.0
244.0,0.9857886075961544,0.18818414459335286,0.7024181694355163,1.0885380745620856,1.0
245.0,1.0780367788019634,0.09999969408159716,0.5539167826830882,1.188678917869726,1.0
246.0,1.0686831811473951,0.19493672757163505,0.4558981389871203,1.1603084274334154,1.0
247.0,1.0545536110648068,0.08354937428283896,0.41454954222482754,1.0465709146111783,1.0
248.0,1.2991556200227563,0.15285819523774263,0.5299806465072076,1.1455098352405806,1.0
249.0,1.164844669991109,-0.057231446034731015,0.6418757981774901,0.9385563537551846,1.0
250.0,0.9990058255593675,0.10030133580705325,0.53727968594617,1.1854189710500114,1.0
251.0,1.2166393125271828,0.11942917689613694,0.7009794893730248,1.1546689644207577,1.0
252.0,1.3358395424218892,-0.1943954542334644,0.40408177974254433,1.1874899395849359,1.0
253.0,1.2246548721643267,0.011355505996749851,0.5468326156073378,1.2272201786179269,1.0
254.0,0.9662720772007454,0.0657893763779663,0.4211524797440488,1.154971057817118,1.0
255.0,1.0656063570367171,-0.20873722782384901,0.5806153076614051,1.12883870630317,1.0
256.0,1.2355661602668302,0.048851027804978034,0.6303134488710013,1.0207682116820387,1.0
257.0,1.031983562505487,-0.1069442880466668,0.49643621230271434,1.0315284327024599,1.0
258.0,1.1400446495017935,-0.24956384814052818,0.27449705476795894,1.2143361687049037,1.0
259.0,1.1650825472880522,-0.21460236269908303,0.5507414226892458,1.2312526825157164,1.0
260.0,0.9859352165321171,-0.18287194900139261,0.5699749740053006,1.05481722005872,1.0
261.0,1.062746921920617,-0.2604700339951028,0.5617161411965053,1.0732997322521243,1.0
262.0,0.7337163025295091,-0.24321831870941568,0.6393866243373106,0.9673815990370398,1.0
263.0,0.9436314669433687,-0.4178130371572305,0.40276658441033075,1.1633459156035422,1.0
264.0,1.008136362538761,-0.3370611410049811,0.5715049861708702,1.0999348600472547,1.0
265.0,0.8950465888447519,-0.5231917706632354,0.6158999415051526,1.2139466506876118,1.0
266.0,1.168620461545783,-0.4203097666907071,0.3115175938623447,0.9175470234346454,1.0
267.0,0.847057091730916,-0.5264611474918278,0.513637433992024,0.9522704396251577,1.0
268.0,0.9299117859229762,-0.5359961030149945,0.4231267207821567,0.9970608268452318,1.0
269.0,0.9700048739620537,-0.36466964348985853,0.45684967734309423,1.0215797700060216,1.0
270.0,1.0832595944086878,-0.4044210831637781,0.49082026759135816,0.917565501747313,1.0
271.0,0.7769524624040964,-0.4773234108624293,0.39798291878610137,0.8332425684766702,1.0
272.0,1.0174853088095221,-0.6715409136818445,0.36940004526723824,0.9893096864863833,1.0
273.0,0.8820659886270141,-0.6173860818761469,0.43027291934766654,0.9531562187796137,1.0
274.0,0.7620294560938523,-0.4872107806484093,0.30765185299932973,0.7685529111422749,1.0
275.0,0.884813321831563,-0.6164410686141364,0.2969552105503356,0.9741472545157854,1.0
276.0,0.8362384435101521,-0.42006676794022296,0.4622897514582391,0.9333523448724654,1.0
277.0,0.7333696493624946,-0.6333282070119913,0.2679524011594575,0.8068209868031534,1.0
278.0,0.7767829526806985,-0.6733679283870921,0.4376187082678556,0.7777625304193002,1.0
279.0,0.7070591562170118,-0.7426299277220562,0.405090423273025,0.8009962930147785,1.0
280.0,0.7321308240938718,-0.7167229952354396,0.1737948578912998,0.6346087825431211,1.0
281.0,0.7616065624768634,-0.762877785745283,0.2658762182147498,0.698396642941167,1.0
282.0,0.8280610115017287,-0.6935509077651536,0.4400264911342199,0.45422097542627543,1.0
283.0,0.5192211843465633,-0.6845829325403645,0.20922064983649175,0.7306482987795417,1.0
284.0,0.8293537021982124,-0.8738879032693241,0.24737054192113986,0.4599010424883997,1.0
285.0,0.39342058837546867,-0.94257728460066,0.32625650922478483,0.7389713511706187,1.0
286.0,0.5455888458460516,-1.0063544934810258,0.34440841428875024,0.5277553459529649,1.0
287.0,0.5913240928834902,-0.7843162963783129,0.22672793314870232,0.5113256740419149,1.0
288.0,0.5319320605621842,-0.9569225281135377,0.17775100301076188,0.44105948318023036,1.0
289.0,0.41254774306342284,-1.0724226911820942,0.36518136922812744,0.4460138076532746,1.0
290.0,0.4246637977211687,-0.8278901346165566,0.3821134632436915,0.5873291572716999,1.0
291.0,0.3665372730635449,-0.6261192011285177,0.2912399237783291,0.1670565008759202,1.0
292.0,0.32699505394946105,-0.8837453249686293,0.1868829644638289,0.513628068252701,1.0
293.0,0.4407487892863181,-0.8060482304411325,0.08240305296335051,0.3895909276943864,1.0
294.0,0.3611403669016292,-0.8875064585285165,0.06496025378219097,0.2047366535194029,1.0
295.0,0.22562179274172448,-0.910397434132487,0.1849430218957059,0.1873815129628661,1.0
296.0,0.35420104981670425,-0.8124418205542772,0.15914553841074316,0.43188036499419946,1.0
297.0,0.26418452521181934,-0.9362357537722024,0.24202228099185727,0.13890388512988527,1.0
298.0,0.2838704350261029,-0.8823426049821262,0.15142220590980243,0.08724917208261092,1.0
299.0,0.2346239177682402,-0.8777981497296694,-0.07944247835300729,0.28539248781235194,1.0
300.0,0.05781657683204769,-0.9766744534246258,0.1605377857194043,0.17457136555284636,1.0
301.0,0.05376234719024336,-0.8095698389948751,-0.05998090219153619,0.015987893556300425,1.0
302.0,0.15361459974289132,-0.9241906859018264,-0.014069622695067716,0.10054773677102705,1.0
303.0,0.10909851436275955,-0.9792035920981085,0.03388559936971081,-0.05451378054461467,1.0
304.0,0.015250012749153592,-0.8459289218575321,0.1930216198359654,0.12742231198782894,1.0
305.0,-0.0015150955851823203,-0.9843977057002236,0.2891026733772406,0.09288926257125284,1.0
306.0,0.08409470126429189,-0.8857286403325224,0.023521096441027664,0.009528831567643718,1.0
307.0,-0.1330582501060103,-0.8824849918103953,-0.07063558284861782,-0.037735005097725656,1.0
308.0,-0.049195677157691166,-0.765046958162098,-0.013917558204707879,0.07221339721204242,1.0
